ascent,descent,timestamp,altitude,cadence,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,power,speed,battery_soc,calories,distance,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,year,month,day,hour,wind_speed,wind_direction
136,145,2022-09-10 23:09:18,-11.199999999999989,79.0,-11.199999999999989,4.569,2.0,50.5777129,-84.8689106,130.0,4.569,,446.0,31597.72,0.0,14.0,44.0,51.0,18.0,59.0,21.0,2022,9,10,23,1.1,275.0
136,145,2022-09-10 23:09:19,-11.199999999999989,80.0,-11.199999999999989,4.875,2.0,50.5777084,-84.8688378,113.0,4.875,,446.0,31602.65,0.0,18.0,60.0,57.0,20.5,65.0,21.0,2022,9,10,23,1.1,275.0
136,145,2022-09-10 23:09:20,-11.199999999999989,82.0,-11.199999999999989,5.097,2.0,50.5776993,-84.868765,95.0,5.097,,446.0,31607.85,0.0,18.0,67.0,62.5,16.5,54.0,21.0,2022,9,10,23,1.1,275.0
136,145,2022-09-10 23:09:21,-11.199999999999989,83.0,-11.199999999999989,5.325,2.0,50.5776902,-84.8686922,97.0,5.325,,446.0,31613.27,0.0,15.5,71.0,68.0,11.0,38.5,21.0,2022,9,10,23,1.1,275.0
136,145,2022-09-10 23:09:22,-11.199999999999989,83.0,-11.199999999999989,5.38,2.0,50.5776811,-84.8686103,102.0,5.38,,446.0,31618.69,0.0,15.5,64.0,72.5,11.0,38.5,21.0,2022,9,10,23,1.1,275.0
136,145,2022-09-10 23:09:23,-11.199999999999989,78.0,-11.199999999999989,5.11,2.0,50.577672,-84.8685375,99.0,5.11,,446.0,31623.72,0.0,12.0,46.0,58.5,10.0,36.0,21.0,2022,9,10,23,1.1,275.0
136,145,2022-09-10 23:09:24,-11.199999999999989,75.0,-11.199999999999989,4.862,2.0,50.577672,-84.8684646,86.0,4.862,,446.0,31628.48,0.0,16.0,50.0,60.5,14.5,46.5,21.0,2022,9,10,23,1.1,275.0
136,145,2022-09-10 23:09:25,-11.199999999999989,72.0,-11.199999999999989,4.873,2.0,50.577672,-84.8683918,73.0,4.873,,446.0,31633.37,0.0,19.0,60.0,62.0,12.0,68.5,21.0,2022,9,10,23,1.1,275.0
136,145,2022-09-10 23:09:26,-11.199999999999989,57.0,-11.199999999999989,4.745,2.0,50.5776674,-84.8683281,68.0,4.745,,446.0,31638.06,0.0,19.5,62.0,61.5,1.0,97.5,21.0,2022,9,10,23,1.1,275.0
136,145,2022-09-10 23:09:27,-11.0,43.0,-11.0,4.204,2.0,50.5776583,-84.8682735,63.0,4.204,,446.0,31642.09,0.0,21.5,41.0,72.0,6.5,78.0,21.0,2022,9,10,23,1.1,275.0
136,145,2022-09-10 23:09:28,-11.0,35.0,-11.0,3.522,2.0,50.5776447,-84.868228,55.0,3.522,,446.0,31645.4,0.0,23.5,20.0,83.0,12.0,58.0,21.0,2022,9,10,23,1.1,275.0
136,145,2022-09-10 23:09:29,-11.0,38.0,-11.0,3.037,2.0,50.5776356,-84.8681916,60.0,3.037,,446.0,31648.28,0.0,23.0,74.0,81.5,7.5,53.5,21.0,2022,9,10,23,1.1,275.0
137,145,2022-09-10 23:09:30,-10.800000000000011,52.0,-10.800000000000011,3.062,2.0,50.5776265,-84.8681461,68.0,3.062,,447.0,31651.24,0.55,18.0,89.0,70.5,5.0,58.5,21.0,2022,9,10,23,1.1,275.0
137,145,2022-09-10 23:09:31,-10.800000000000011,59.0,-10.800000000000011,3.496,2.0,50.5776219,-84.8681006,113.0,3.496,,447.0,31654.89,0.87,14.5,69.0,60.5,16.5,63.5,21.0,2022,9,10,23,1.1,275.0
137,145,2022-09-10 23:09:32,-10.800000000000011,62.0,-10.800000000000011,3.877,2.0,50.5776174,-84.8680368,109.0,3.877,,447.0,31659.05,1.05,34.5,51.0,91.0,19.5,68.5,21.0,2022,9,10,23,1.1,275.0
137,145,2022-09-10 23:09:33,-10.800000000000011,53.0,-10.800000000000011,3.815,2.0,50.5776128,-84.8679731,98.0,3.815,,447.0,31663.11,1.19,23.0,40.0,62.5,18.0,60.5,21.0,2022,9,10,23,1.1,275.0
137,145,2022-09-10 23:09:34,-10.800000000000011,36.0,-10.800000000000011,3.807,2.0,50.5776082,-84.8679185,83.0,3.807,,447.0,31667.13,1.23,12.5,40.0,50.5,17.0,57.0,21.0,2022,9,10,23,1.1,275.0
137,145,2022-09-10 23:09:35,-10.800000000000011,20.0,-10.800000000000011,3.702,2.0,50.5776037,-84.8678639,68.0,3.702,,447.0,31671.15,1.17,6.0,42.0,51.5,17.0,57.0,21.0,2022,9,10,23,1.1,275.0
137,145,2022-09-10 23:09:36,-10.800000000000011,49.0,-10.800000000000011,3.68,2.0,50.5775946,-84.8678093,38.0,3.68,,447.0,31674.89,0.99,2.0,43.0,53.0,19.0,59.0,21.0,2022,9,10,23,1.1,275.0
137,145,2022-09-10 23:09:37,-10.800000000000011,55.0,-10.800000000000011,3.498,2.0,50.5775855,-84.8677638,39.0,3.498,,447.0,31678.31,0.75,15.0,47.0,54.5,31.0,75.0,21.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:09:38,-10.600000000000023,44.0,-10.600000000000023,3.127,2.0,50.5775855,-84.8677183,38.0,3.127,,447.0,31681.36,0.58,10.5,69.0,71.0,26.0,67.0,21.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:09:39,-10.600000000000023,30.0,-10.600000000000023,2.64,2.0,50.5775855,-84.8676818,35.0,2.64,,447.0,31683.79,0.48,4.0,91.0,89.0,18.5,57.0,21.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:09:40,-10.600000000000023,16.0,-10.600000000000023,2.159,2.0,50.5775809,-84.8676545,32.0,2.159,,447.0,31685.8,0.43,1.5,95.0,99.0,13.5,49.5,21.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:09:41,-10.600000000000023,1.0,-10.600000000000023,1.72,2.0,50.5775809,-84.8676363,0.0,1.72,,447.0,31687.38,0.43,5.0,88.0,97.0,13.0,46.5,21.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:09:42,-10.600000000000023,0.0,-10.600000000000023,1.336,2.0,50.5775809,-84.8676181,0.0,1.336,,447.0,31688.58,0.45,8.0,80.0,95.0,12.0,43.5,21.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:09:43,-10.600000000000023,0.0,-10.600000000000023,1.242,2.0,50.5775855,-84.8675999,0.0,1.242,,447.0,31689.8,0.49,11.5,72.0,93.0,11.5,41.0,21.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:09:44,-10.600000000000023,0.0,-10.600000000000023,1.515,2.0,50.5775809,-84.8675726,0.0,1.515,,447.0,31691.41,0.52,15.0,64.0,91.0,10.5,38.0,21.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:09:45,-10.600000000000023,0.0,-10.600000000000023,1.662,2.0,50.5775809,-84.8675453,0.0,1.662,,447.0,31693.11,0.12,18.5,56.0,89.0,10.0,35.0,21.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:09:46,-10.600000000000023,0.0,-10.600000000000023,1.906,2.0,50.5775809,-84.867518,0.0,1.906,,447.0,31695.1,0.0,22.0,49.0,87.0,9.0,32.5,21.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:09:47,-10.600000000000023,19.0,-10.600000000000023,2.452,2.0,50.5775764,-84.8674816,1.0,2.452,,447.0,31697.74,0.0,25.5,41.0,84.5,8.5,29.5,21.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:09:48,-10.600000000000023,45.0,-10.600000000000023,3.158,2.0,50.5775764,-84.867427,35.0,3.158,,447.0,31701.13,0.0,27.0,48.0,85.5,8.0,28.5,21.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:09:49,-10.600000000000023,61.0,-10.600000000000023,3.563,2.0,50.5775764,-84.8673815,203.0,3.563,,447.0,31704.83,0.0,26.0,54.0,83.5,12.0,44.5,21.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:09:50,-10.600000000000023,65.0,-10.600000000000023,3.983,2.0,50.5775764,-84.8673269,231.0,3.983,,447.0,31708.92,0.0,24.0,53.0,78.5,19.5,76.5,21.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:09:51,-10.600000000000023,72.0,-10.600000000000023,4.554,2.0,50.5775718,-84.867254,243.0,4.554,,448.0,31713.68,0.0,25.0,45.0,89.0,17.0,72.0,21.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:09:52,-10.600000000000023,85.0,-10.600000000000023,5.033,2.0,50.5775718,-84.8671812,266.0,5.033,,448.0,31718.82,0.0,25.5,39.0,92.5,23.5,81.0,21.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:09:53,-10.600000000000023,90.0,-10.600000000000023,5.459,2.0,50.5775673,-84.8670993,269.0,5.459,,448.0,31724.46,0.0,21.0,34.0,77.0,28.0,90.0,21.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:09:54,-10.600000000000023,92.0,-10.600000000000023,5.672,2.0,50.5775627,-84.8670174,235.0,5.672,,448.0,31730.25,0.0,16.5,39.0,60.0,26.5,86.0,21.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:09:55,-10.600000000000023,94.0,-10.600000000000023,5.891,2.0,50.5775627,-84.8669264,158.0,5.891,,449.0,31736.21,0.0,18.5,50.0,61.0,21.0,68.5,21.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:09:56,-10.600000000000023,96.0,-10.600000000000023,6.138,2.0,50.5775582,-84.8668353,195.0,6.138,,449.0,31742.44,0.0,28.5,55.0,95.0,21.0,68.5,21.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:09:57,-10.399999999999977,81.0,-10.399999999999977,6.415,2.0,50.5775536,-84.8667443,190.0,6.415,,449.0,31748.95,0.0,17.5,27.0,62.0,27.5,88.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:09:58,-10.399999999999977,69.0,-10.399999999999977,6.51,2.0,50.5775445,-84.8666442,137.0,6.51,,449.0,31755.5,0.0,6.0,7.0,46.5,21.5,69.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:09:59,-10.399999999999977,74.0,-10.399999999999977,6.287,2.0,50.57754,-84.8665532,57.0,6.287,,449.0,31761.81,0.0,1.5,4.0,43.0,11.5,50.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:00,-10.399999999999977,83.0,-10.399999999999977,6.152,2.0,50.5775354,-84.8664622,18.0,6.152,,449.0,31768.14,0.0,4.5,11.0,39.0,6.0,57.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:01,-10.199999999999989,85.0,-10.199999999999989,5.982,2.0,50.5775309,-84.8663711,76.0,5.982,,449.0,31774.35,0.0,7.5,18.0,35.5,0.5,64.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:02,-10.199999999999989,89.0,-10.199999999999989,6.004,2.0,50.5775263,-84.8662892,80.0,6.004,,449.0,31780.51,0.0,10.5,28.0,41.0,14.5,71.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:03,-10.199999999999989,88.0,-10.199999999999989,6.205,2.0,50.5775263,-84.8661982,75.0,6.205,,449.0,31786.71,0.0,13.0,39.0,44.5,21.5,68.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:04,-10.199999999999989,82.0,-10.199999999999989,6.168,2.0,50.5775218,-84.8661072,74.0,6.168,,449.0,31793.06,0.0,12.0,41.0,40.5,16.5,52.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:05,-10.199999999999989,84.0,-10.199999999999989,6.097,2.0,50.5775127,-84.8660161,59.0,6.097,,449.0,31799.39,0.0,4.0,37.0,20.0,12.5,43.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:06,-10.199999999999989,87.0,-10.199999999999989,5.803,2.0,50.5775036,-84.8659251,69.0,5.803,,449.0,31805.41,0.0,11.0,62.0,44.0,11.5,40.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:07,-10.0,90.0,-10.0,6.01,2.0,50.577499,-84.8658432,87.0,6.01,,450.0,31811.46,0.0,14.5,54.0,50.0,13.5,49.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:08,-10.0,82.0,-10.0,6.257,2.0,50.5774945,-84.8657522,77.0,6.257,,450.0,31817.66,0.0,13.5,44.0,44.0,16.0,58.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:09,-10.0,73.0,-10.0,6.079,2.0,50.5774899,-84.8656612,63.0,6.079,,450.0,31823.83,0.0,10.0,59.0,37.0,15.0,58.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:10,-10.0,83.0,-10.0,5.787,2.0,50.5774854,-84.8655792,40.0,5.787,,450.0,31829.81,0.0,10.0,91.0,37.0,8.5,58.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:11,-9.800000000000011,86.0,-9.800000000000011,5.588,2.0,50.5774808,-84.8654882,51.0,5.588,,450.0,31835.43,0.0,10.0,39.0,37.0,2.0,58.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:12,-9.800000000000011,85.0,-9.800000000000011,5.648,2.0,50.5774763,-84.8654154,64.0,5.648,,450.0,31840.96,0.0,13.5,41.0,49.0,0.0,58.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:13,-9.800000000000011,88.0,-9.800000000000011,5.901,2.0,50.5774717,-84.8653335,78.0,5.901,,450.0,31846.79,0.0,19.5,46.0,68.5,6.0,59.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:14,-9.800000000000011,90.0,-9.800000000000011,6.027,2.0,50.5774626,-84.8652425,153.0,6.027,,450.0,31852.89,0.0,22.5,45.0,81.5,17.5,61.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:15,-9.800000000000011,92.0,-9.800000000000011,6.255,2.0,50.5774535,-84.8651514,133.0,6.255,,450.0,31859.25,0.0,13.0,37.0,54.0,21.5,71.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:16,-9.800000000000011,90.0,-9.800000000000011,6.671,2.0,50.5774444,-84.8650513,112.0,6.671,,450.0,31866.07,0.0,13.5,38.0,50.0,20.5,69.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:17,-9.800000000000011,87.0,-9.800000000000011,6.69,2.0,50.5774444,-84.8649512,93.0,6.69,,450.0,31872.92,0.0,7.0,27.0,27.0,17.0,57.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:18,-9.800000000000011,90.0,-9.800000000000011,6.574,2.0,50.5774399,-84.8648511,79.0,6.574,,451.0,31879.71,0.0,7.0,37.0,28.0,14.5,51.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:19,-9.800000000000011,96.0,-9.800000000000011,6.7,2.0,50.5774353,-84.8647509,134.0,6.7,,451.0,31886.51,0.0,17.0,55.0,62.5,16.5,56.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:20,-9.800000000000011,99.0,-9.800000000000011,6.89,2.0,50.5774308,-84.8646508,180.0,6.89,,451.0,31893.3,0.0,17.5,66.0,59.5,18.0,59.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:21,-9.800000000000011,99.0,-9.800000000000011,6.696,2.0,50.5774217,-84.8645507,186.0,6.696,,451.0,31900.25,0.0,18.0,44.0,56.5,19.5,61.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:22,-9.600000000000023,93.0,-9.600000000000023,6.497,2.0,50.5774171,-84.8644597,159.0,6.497,,451.0,31907.12,0.0,24.5,49.0,65.5,14.5,47.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:23,-9.600000000000023,92.0,-9.600000000000023,6.311,2.0,50.5774126,-84.8643595,61.0,6.311,,451.0,31913.71,0.0,27.0,52.0,69.0,8.5,46.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:24,-9.600000000000023,75.0,-9.600000000000023,6.388,2.0,50.5774171,-84.8642685,64.0,6.388,,451.0,31920.19,0.0,21.0,45.0,59.5,4.5,72.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:25,-9.600000000000023,50.0,-9.600000000000023,6.275,2.0,50.5774126,-84.8641775,74.0,6.275,,451.0,31926.63,0.0,15.0,27.0,50.0,0.0,98.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:26,-9.600000000000023,40.0,-9.600000000000023,6.028,2.0,50.5774034,-84.8640865,54.0,6.028,,451.0,31933.05,0.0,14.5,9.0,51.5,0.0,93.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:27,-9.399999999999977,45.0,-9.399999999999977,5.485,2.0,50.5773989,-84.8639954,23.0,5.485,,451.0,31939.26,0.0,15.0,43.0,53.0,0.0,87.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:28,-9.399999999999977,63.0,-9.399999999999977,5.394,2.0,50.5773898,-84.8639044,4.0,5.394,,451.0,31945.25,0.0,15.0,80.0,55.0,0.0,80.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:29,-9.399999999999977,57.0,-9.399999999999977,5.849,2.0,50.5773852,-84.8638225,21.0,5.849,,451.0,31951.27,0.0,15.0,88.0,56.0,0.0,74.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:30,-9.399999999999977,50.0,-9.399999999999977,5.91,2.0,50.5773807,-84.8637406,35.0,5.91,,451.0,31957.25,0.0,15.5,62.0,54.5,0.0,67.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:31,-9.399999999999977,44.0,-9.399999999999977,5.726,2.0,50.5773807,-84.8636496,42.0,5.726,,451.0,31962.92,0.0,16.0,35.0,53.0,0.0,61.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:32,-9.199999999999989,67.0,-9.199999999999989,5.477,2.0,50.5773761,-84.8635676,40.0,5.477,,452.0,31968.89,0.0,16.5,85.0,51.5,0.0,54.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:33,-9.199999999999989,85.0,-9.199999999999989,5.276,2.0,50.5773716,-84.8634766,41.0,5.276,,452.0,31974.74,0.0,16.5,68.0,51.0,5.0,47.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:34,-9.199999999999989,86.0,-9.199999999999989,5.286,2.0,50.5773625,-84.8634038,63.0,5.286,,452.0,31980.3,0.0,17.0,45.0,52.0,13.5,42.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:35,-9.199999999999989,85.0,-9.199999999999989,5.345,2.0,50.5773579,-84.8633219,79.0,5.345,,452.0,31985.94,0.0,16.5,49.0,52.5,10.5,39.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:36,-9.199999999999989,66.0,-9.199999999999989,5.378,2.0,50.5773488,-84.86324,64.0,5.378,,452.0,31991.4,0.0,19.5,53.0,59.5,8.5,32.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:37,-9.199999999999989,46.0,-9.199999999999989,5.095,2.0,50.5773443,-84.8631671,50.0,5.095,,452.0,31996.69,0.0,22.5,89.0,67.0,6.0,25.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:38,-9.199999999999989,42.0,-9.199999999999989,5.132,2.0,50.5773443,-84.8630852,46.0,5.132,,452.0,32002.09,0.0,23.5,92.0,73.0,4.5,30.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:39,-9.199999999999989,38.0,-9.199999999999989,5.274,2.0,50.5773397,-84.8630124,41.0,5.274,,452.0,32007.55,0.0,23.0,82.0,76.5,3.0,50.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:40,-9.199999999999989,34.0,-9.199999999999989,5.088,2.0,50.5773352,-84.8629305,37.0,5.088,,452.0,32012.99,0.0,22.5,71.0,80.5,2.0,70.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:41,-9.0,73.0,-9.0,5.215,2.0,50.5773352,-84.8628486,34.0,5.215,,452.0,32018.46,0.0,22.0,60.0,84.5,0.5,89.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:42,-9.0,58.0,-9.0,5.634,2.0,50.5773306,-84.8627758,40.0,5.634,,452.0,32024.2,0.0,21.0,57.0,83.5,2.5,96.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:43,-9.0,43.0,-9.0,5.792,2.0,50.5773352,-84.8626847,47.0,5.792,,452.0,32030.03,0.0,20.5,58.0,77.5,8.5,88.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:44,-9.0,28.0,-9.0,5.714,2.0,50.5773306,-84.8625937,53.0,5.714,,452.0,32035.73,0.0,20.0,58.0,71.0,14.0,80.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:45,-9.0,54.0,-9.0,5.793,2.0,50.5773261,-84.8625209,90.0,5.793,,452.0,32041.54,0.0,19.0,59.0,64.5,20.0,72.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:46,-9.0,77.0,-9.0,5.956,2.0,50.577317,-84.8624299,108.0,5.956,,452.0,32047.56,0.0,20.5,49.0,70.5,23.0,74.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:47,-9.0,82.0,-9.0,6.184,2.0,50.5773033,-84.8623479,158.0,6.184,,453.0,32053.82,0.0,24.5,49.0,83.0,24.5,77.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:48,-9.0,89.0,-9.0,6.541,2.0,50.5772851,-84.8622478,236.0,6.541,,453.0,32060.44,0.0,26.5,40.0,88.5,24.0,78.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:49,-9.0,92.0,-9.0,6.71,2.0,50.5772669,-84.8621568,238.0,6.71,,453.0,32067.23,0.0,17.0,28.0,63.0,21.5,78.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:50,-9.0,96.0,-9.0,6.833,2.0,50.5772487,-84.8620567,222.0,6.833,,453.0,32074.13,0.0,29.0,55.0,86.0,18.5,71.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:51,-9.0,86.0,-9.0,6.87,2.0,50.577226,-84.8619657,172.0,6.87,,454.0,32081.0,0.0,17.5,73.0,60.0,23.0,80.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:52,-9.0,82.0,-9.0,6.897,2.0,50.5771986,-84.8618655,113.0,6.897,,454.0,32087.89,0.0,9.0,67.0,40.5,20.5,67.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:53,-9.0,79.0,-9.0,6.674,2.0,50.5771759,-84.8617745,55.0,6.674,,454.0,32094.74,0.0,11.0,54.0,40.5,10.5,31.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:54,-8.800000000000011,71.0,-8.800000000000011,6.271,2.0,50.5771531,-84.8616835,27.0,6.271,,454.0,32101.3,0.0,5.5,47.0,20.0,6.5,23.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:55,-8.800000000000011,71.0,-8.800000000000011,6.117,2.0,50.5771349,-84.8616016,20.0,6.117,,454.0,32107.56,0.0,1.0,62.0,27.5,7.5,24.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:56,-8.800000000000011,67.0,-8.800000000000011,6.399,2.0,50.5771167,-84.8615105,18.0,6.399,,454.0,32114.0,0.0,6.0,76.0,36.0,5.5,20.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:57,-8.800000000000011,56.0,-8.800000000000011,6.286,2.0,50.5770894,-84.8614286,20.0,6.286,,454.0,32120.32,0.0,11.0,75.0,43.5,7.5,25.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:58,-8.600000000000023,45.0,-8.600000000000023,5.997,2.0,50.5770667,-84.8613467,21.0,5.997,,454.0,32126.39,0.0,11.5,69.0,50.5,14.0,40.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:10:59,-8.600000000000023,35.0,-8.600000000000023,6.042,2.0,50.5770439,-84.8612557,23.0,6.042,,454.0,32132.71,0.0,12.5,63.0,58.0,20.5,55.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:11:00,-8.600000000000023,26.0,-8.600000000000023,6.029,2.0,50.5770212,-84.8611738,41.0,6.029,,454.0,32138.91,0.0,13.0,57.0,65.0,27.0,70.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:11:01,-8.600000000000023,73.0,-8.600000000000023,6.075,2.0,50.5769984,-84.8610918,69.0,6.075,,454.0,32145.06,0.0,16.0,51.0,67.5,30.5,77.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:11:02,-8.600000000000023,75.0,-8.600000000000023,6.025,2.0,50.5769756,-84.8610008,97.0,6.025,,454.0,32151.32,0.0,20.0,48.0,68.0,28.0,74.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:11:03,-8.600000000000023,77.0,-8.600000000000023,5.942,2.0,50.5769574,-84.8609189,132.0,5.942,,454.0,32157.42,0.0,21.5,50.0,74.0,18.5,62.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:11:04,-8.600000000000023,78.0,-8.600000000000023,6.038,2.0,50.5769438,-84.8608279,119.0,6.038,,454.0,32163.52,0.0,22.5,60.0,82.5,22.5,75.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:11:05,-8.600000000000023,80.0,-8.600000000000023,6.253,2.0,50.5769347,-84.860746,103.0,6.253,,454.0,32169.61,0.0,18.5,48.0,72.0,20.0,69.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:11:06,-8.600000000000023,82.0,-8.600000000000023,6.5,2.0,50.576921,-84.8606549,141.0,6.5,,455.0,32176.1,0.0,20.5,49.0,77.0,17.5,63.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:11:07,-8.600000000000023,84.0,-8.600000000000023,6.529,2.0,50.5768983,-84.8605639,179.0,6.529,,455.0,32182.68,0.0,26.5,55.0,92.5,16.0,58.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:11:08,-8.600000000000023,65.0,-8.600000000000023,6.574,2.0,50.576871,-84.8604638,235.0,6.574,,455.0,32189.55,0.0,21.0,66.0,75.5,10.5,38.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:11:09,-8.600000000000023,73.0,-8.600000000000023,6.756,2.0,50.5768437,-84.8603637,206.0,6.756,,455.0,32196.75,0.0,15.5,84.0,58.5,5.0,19.0,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:11:10,-8.600000000000023,79.0,-8.600000000000023,6.827,2.0,50.5768164,-84.8602726,110.0,6.827,,455.0,32203.92,0.0,14.0,85.0,49.0,3.5,14.5,22.0,2022,9,10,23,1.1,275.0
138,145,2022-09-10 23:11:11,-8.800000000000011,84.0,-8.800000000000011,6.844,2.0,50.576789,-84.8601725,71.0,6.844,,455.0,32211.05,0.0,14.0,87.0,49.0,3.5,14.5,22.0,2022,9,10,23,1.1,275.0
