battery_soc,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,timestamp,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
,82,21.0,68.0,84.0,504,23.5,86.5,2022-04-07 17:24:59,14.0,3309.21,8.481,2.0,50.5427519,-84.8282766,8.481,-27.80000000000001,-27.80000000000001,0.0,2022,4,7,17,6.05,56.0
,84,24.0,62.0,86.5,462,22.5,84.5,2022-04-07 17:25:00,14.0,3317.93,8.712,2.0,50.5427001,-84.8281715,8.712,-27.80000000000001,-27.80000000000001,0.0,2022,4,7,17,6.05,56.0
,89,27.0,57.0,88.5,397,22.0,83.0,2022-04-07 17:25:01,14.0,3326.86,8.794,2.0,50.5426463,-84.8280645,8.794,-27.80000000000001,-27.80000000000001,0.0,2022,4,7,17,6.05,56.0
,102,26.0,43.0,85.5,267,26.0,88.5,2022-04-07 17:25:02,14.0,3336.08,8.795,2.0,50.5425902,-84.8279544,8.795,-28.0,-28.0,0.0,2022,4,7,17,6.05,56.0
,104,23.5,41.0,77.5,191,26.0,82.5,2022-04-07 17:25:03,14.0,3344.88,8.681,2.0,50.5425377,-84.8278484,8.681,-28.19999999999999,-28.19999999999999,-0.24,2022,4,7,17,6.05,56.0
,104,21.0,53.0,69.0,192,21.0,65.5,2022-04-07 17:25:04,14.0,3353.4,8.177,2.0,50.5424875,-84.8277454,8.177,-28.19999999999999,-28.19999999999999,-0.76,2022,4,7,17,6.05,56.0
,104,22.5,54.0,73.0,135,21.0,65.5,2022-04-07 17:25:05,14.0,3361.1,7.197,2.0,50.5424361,-84.8276582,7.197,-28.19999999999999,-28.19999999999999,-0.77,2022,4,7,17,6.05,56.0
,104,23.5,54.0,77.5,78,21.0,65.5,2022-04-07 17:25:06,14.0,3367.67,6.116,2.0,50.5423876,-84.8275892,6.116,-28.19999999999999,-28.19999999999999,-0.42,2022,4,7,17,6.05,56.0
,103,25.0,54.0,81.5,21,21.0,65.5,2022-04-07 17:25:07,14.0,3372.95,4.745,2.0,50.5423496,-84.8275325,4.745,-28.19999999999999,-28.19999999999999,-0.43,2022,4,7,17,6.05,56.0
,0,25.5,55.0,83.0,0,21.0,65.5,2022-04-07 17:25:08,14.0,3376.98,3.607,2.0,50.5423229,-84.8274865,3.607,-28.19999999999999,-28.19999999999999,-0.26,2022,4,7,17,6.05,56.0
,6,22.0,39.0,74.0,162,22.5,69.5,2022-04-07 17:25:09,14.0,3380.72,3.744,2.0,50.542298,-84.8274439,3.744,-28.19999999999999,-28.19999999999999,0.0,2022,4,7,17,6.05,56.0
,21,13.0,0.0,52.0,267,26.0,79.5,2022-04-07 17:25:10,14.0,3385.25,4.765,2.0,50.5422669,-84.8273935,4.765,-28.399999999999977,-28.399999999999977,0.0,2022,4,7,17,6.05,56.0
,19,13.0,0.0,52.0,526,26.0,79.5,2022-04-07 17:25:11,14.0,3390.82,5.69,2.0,50.5422286,-84.8273316,5.69,-28.399999999999977,-28.399999999999977,0.0,2022,4,7,17,6.05,56.0
,47,23.0,40.0,84.5,661,17.0,64.5,2022-04-07 17:25:12,14.0,3396.98,6.181,2.0,50.5421867,-84.8272625,6.181,-28.600000000000023,-28.600000000000023,-0.25,2022,4,7,17,6.05,56.0
,68,26.5,57.0,98.0,680,20.5,79.0,2022-04-07 17:25:13,14.0,3404.07,7.178,2.0,50.542136,-84.827186,7.178,-28.399999999999977,-28.399999999999977,-0.63,2022,4,7,17,6.05,56.0
,85,26.5,57.0,97.5,649,27.5,99.0,2022-04-07 17:25:14,14.0,3412.07,8.093,2.0,50.5420786,-84.8270999,8.093,-28.399999999999977,-28.399999999999977,-0.39,2022,4,7,17,6.05,56.0
,96,24.5,48.0,88.0,442,23.5,93.0,2022-04-07 17:25:15,14.0,3420.43,8.24,2.0,50.5420214,-84.8270064,8.24,-28.399999999999977,-28.399999999999977,0.0,2022,4,7,17,6.05,56.0
,99,26.0,39.0,92.5,420,23.5,93.0,2022-04-07 17:25:16,14.0,3428.84,8.391,2.0,50.5419658,-84.8269106,8.391,-28.600000000000023,-28.600000000000023,0.0,2022,4,7,17,6.05,56.0
,100,27.0,35.0,94.0,548,23.5,93.0,2022-04-07 17:25:17,14.0,3437.88,9.066,2.0,50.5419071,-84.8268063,9.066,-28.600000000000023,-28.600000000000023,0.0,2022,4,7,17,6.05,56.0
,102,27.0,41.0,94.0,698,23.5,93.0,2022-04-07 17:25:18,14.0,3447.38,9.626,2.0,50.5418438,-84.8266983,9.626,-28.399999999999977,-28.399999999999977,0.0,2022,4,7,17,6.05,56.0
,105,27.0,50.0,94.0,745,23.5,93.0,2022-04-07 17:25:19,14.0,3456.93,9.421,2.0,50.5417818,-84.8265883,9.421,-28.19999999999999,-28.19999999999999,0.0,2022,4,7,17,6.05,56.0
,110,27.0,50.0,94.0,405,23.5,93.0,2022-04-07 17:25:20,14.0,3466.34,9.093,2.0,50.5417197,-84.8264808,9.093,-28.19999999999999,-28.19999999999999,0.0,2022,4,7,17,6.05,56.0
,109,27.0,50.0,94.0,228,23.5,93.0,2022-04-07 17:25:21,14.0,3475.56,8.888,2.0,50.541653,-84.8263821,8.888,-28.399999999999977,-28.399999999999977,0.11,2022,4,7,17,6.05,56.0
,108,26.0,50.0,91.0,171,23.0,91.0,2022-04-07 17:25:22,14.0,3484.72,8.683,2.0,50.5415834,-84.8262886,8.683,-28.399999999999977,-28.399999999999977,0.28,2022,4,7,17,6.05,56.0
,105,19.0,50.0,67.0,204,20.5,74.5,2022-04-07 17:25:23,14.0,3493.55,8.59,2.0,50.5415142,-84.826201,8.59,-28.600000000000023,-28.600000000000023,0.17,2022,4,7,17,6.05,56.0
,102,18.5,50.0,64.5,282,20.0,73.0,2022-04-07 17:25:24,14.0,3502.84,8.581,2.0,50.5414477,-84.8261009,8.581,-28.600000000000023,-28.600000000000023,-0.12,2022,4,7,17,6.05,56.0
,101,18.5,50.0,64.5,293,20.0,73.0,2022-04-07 17:25:25,14.0,3511.46,8.542,2.0,50.541391,-84.8260023,8.542,-28.600000000000023,-28.600000000000023,-0.49,2022,4,7,17,6.05,56.0
,101,24.0,50.0,78.0,246,25.0,80.0,2022-04-07 17:25:26,14.0,3519.99,8.387,2.0,50.5413354,-84.8259041,8.387,-28.600000000000023,-28.600000000000023,-0.64,2022,4,7,17,6.05,56.0
,101,26.5,48.0,83.5,207,27.0,83.0,2022-04-07 17:25:27,14.0,3528.42,8.296,2.0,50.5412786,-84.825809,8.296,-28.600000000000023,-28.600000000000023,-0.28,2022,4,7,17,6.05,56.0
,101,26.5,45.0,83.5,176,27.0,83.0,2022-04-07 17:25:28,14.0,3536.61,8.103,2.0,50.5412212,-84.8257191,8.103,-28.80000000000001,-28.80000000000001,0.0,2022,4,7,17,6.05,56.0
,101,25.0,49.0,80.0,164,27.0,83.0,2022-04-07 17:25:29,14.0,3544.27,7.322,2.0,50.5411675,-84.8256352,7.322,-28.600000000000023,-28.600000000000023,0.0,2022,4,7,17,6.05,56.0
,101,23.5,54.0,75.5,153,27.0,83.0,2022-04-07 17:25:30,14.0,3550.6,5.568,2.0,50.5411265,-84.8255621,5.568,-28.600000000000023,-28.600000000000023,0.0,2022,4,7,17,6.05,56.0
,100,22.0,58.0,71.5,142,27.0,83.0,2022-04-07 17:25:31,14.0,3555.66,4.371,2.0,50.5410987,-84.8254994,4.371,-28.600000000000023,-28.600000000000023,0.0,2022,4,7,17,6.05,56.0
,100,20.5,62.0,67.5,132,27.0,83.0,2022-04-07 17:25:32,14.0,3560.27,4.766,2.0,50.5410751,-84.8254406,4.766,-28.600000000000023,-28.600000000000023,0.0,2022,4,7,17,6.05,56.0
,100,19.0,67.0,63.0,121,27.0,83.0,2022-04-07 17:25:33,14.0,3565.41,5.375,2.0,50.5410449,-84.8253785,5.375,-28.600000000000023,-28.600000000000023,0.0,2022,4,7,17,6.05,56.0
,100,17.5,71.0,59.0,111,27.0,83.0,2022-04-07 17:25:34,14.0,3571.12,5.686,2.0,50.5410053,-84.8253156,5.686,-28.600000000000023,-28.600000000000023,0.0,2022,4,7,17,6.05,56.0
,58,17.0,73.0,57.5,377,27.0,83.0,2022-04-07 17:25:35,14.0,3577.78,6.727,2.0,50.5409523,-84.8252508,6.727,-28.600000000000023,-28.600000000000023,0.0,2022,4,7,17,6.05,56.0
,43,17.0,64.0,57.5,612,27.0,83.0,2022-04-07 17:25:36,14.0,3585.84,8.039,2.0,50.5408882,-84.8251725,8.039,-28.600000000000023,-28.600000000000023,0.0,2022,4,7,17,6.05,56.0
,83,18.5,49.0,67.0,546,26.0,88.5,2022-04-07 17:25:37,14.0,3593.94,7.883,2.0,50.5408266,-84.8250896,7.883,-28.600000000000023,-28.600000000000023,0.0,2022,4,7,17,6.05,56.0
,93,21.0,44.0,80.5,426,24.0,96.5,2022-04-07 17:25:38,14.0,3601.96,7.757,2.0,50.540768,-84.8250046,7.757,-28.80000000000001,-28.80000000000001,0.0,2022,4,7,17,6.05,56.0
,94,32.5,50.0,99.0,413,26.0,96.0,2022-04-07 17:25:39,14.0,3609.88,7.843,2.0,50.5407137,-84.8249163,7.843,-29.0,-29.0,0.0,2022,4,7,17,6.05,56.0
,94,30.0,51.0,97.0,440,31.0,97.0,2022-04-07 17:25:40,14.0,3617.85,8.025,2.0,50.5406621,-84.8248242,8.025,-29.0,-29.0,0.0,2022,4,7,17,6.05,56.0
,96,29.0,50.0,96.0,400,32.0,97.0,2022-04-07 17:25:41,14.0,3625.94,7.958,2.0,50.5406106,-84.8247299,7.958,-28.80000000000001,-28.80000000000001,0.0,2022,4,7,17,6.05,56.0
,96,28.5,47.0,95.5,396,30.0,97.5,2022-04-07 17:25:42,14.0,3634.24,8.115,2.0,50.5405591,-84.8246318,8.115,-29.0,-29.0,-0.28,2022,4,7,17,6.05,56.0
,96,28.5,47.0,95.5,372,30.0,97.5,2022-04-07 17:25:43,14.0,3642.81,8.206,2.0,50.5405061,-84.8245303,8.206,-29.0,-29.0,-0.73,2022,4,7,17,6.05,56.0
,96,28.5,47.0,95.5,363,30.0,97.5,2022-04-07 17:25:44,14.0,3651.16,8.205,2.0,50.540452,-84.8244338,8.205,-28.80000000000001,-28.80000000000001,-0.46,2022,4,7,17,6.05,56.0
,97,27.5,49.0,89.5,311,29.5,94.5,2022-04-07 17:25:45,14.0,3659.48,8.268,2.0,50.540396,-84.82434,8.268,-28.80000000000001,-28.80000000000001,0.0,2022,4,7,17,6.05,56.0
,97,25.0,51.0,83.5,306,28.5,90.5,2022-04-07 17:25:46,14.0,3667.66,7.949,2.0,50.5403392,-84.8242496,7.949,-28.80000000000001,-28.80000000000001,0.0,2022,4,7,17,6.05,56.0
,96,23.5,52.0,81.0,316,28.0,86.0,2022-04-07 17:25:47,14.0,3675.87,7.779,2.0,50.5402836,-84.8241574,7.779,-28.600000000000023,-28.600000000000023,0.2,2022,4,7,17,6.05,56.0
,96,24.5,52.0,83.0,315,26.0,81.0,2022-04-07 17:25:48,14.0,3684.09,8.112,2.0,50.5402288,-84.8240642,8.112,-28.600000000000023,-28.600000000000023,0.51,2022,4,7,17,6.05,56.0
,96,25.0,53.0,87.0,347,28.0,88.5,2022-04-07 17:25:49,14.0,3692.36,8.06,2.0,50.5401708,-84.8239735,8.06,-28.600000000000023,-28.600000000000023,0.32,2022,4,7,17,6.05,56.0
,96,25.0,51.0,89.5,328,27.5,87.5,2022-04-07 17:25:50,14.0,3700.62,8.009,2.0,50.5401147,-84.8238807,8.009,-28.600000000000023,-28.600000000000023,0.0,2022,4,7,17,6.05,56.0
,96,25.0,50.0,88.5,320,28.0,87.0,2022-04-07 17:25:51,14.0,3708.94,8.218,2.0,50.5400578,-84.8237879,8.218,-29.0,-29.0,0.0,2022,4,7,17,6.05,56.0
,96,26.0,51.0,85.5,330,29.5,89.5,2022-04-07 17:25:52,14.0,3717.39,8.292,2.0,50.5399979,-84.8236959,8.292,-28.80000000000001,-28.80000000000001,0.0,2022,4,7,17,6.05,56.0
,97,26.0,51.0,85.5,323,29.5,89.5,2022-04-07 17:25:53,14.0,3725.74,8.317,2.0,50.5399385,-84.8236053,8.317,-29.0,-29.0,-0.15,2022,4,7,17,6.05,56.0
,97,26.0,51.0,85.5,328,29.5,89.5,2022-04-07 17:25:54,14.0,3734.22,8.317,2.0,50.5398784,-84.8235131,8.317,-29.0,-29.0,-0.58,2022,4,7,17,6.05,56.0
,97,25.5,52.0,86.0,308,30.5,90.0,2022-04-07 17:25:55,14.0,3742.72,8.295,2.0,50.539819,-84.8234197,8.295,-29.0,-29.0,-0.93,2022,4,7,17,6.05,56.0
,98,24.5,53.0,86.5,286,31.5,90.5,2022-04-07 17:25:56,14.0,3751.11,8.303,2.0,50.5397587,-84.8233293,8.303,-29.0,-29.0,-0.82,2022,4,7,17,6.05,56.0
,98,24.5,52.0,88.0,280,31.0,89.5,2022-04-07 17:25:57,13.0,3759.56,8.407,2.0,50.5396954,-84.8232418,8.407,-29.0,-29.0,-0.32,2022,4,7,17,6.05,56.0
,98,25.5,50.0,91.0,297,29.0,86.5,2022-04-07 17:25:58,13.0,3768.09,8.659,2.0,50.5396299,-84.8231553,8.659,-29.0,-29.0,0.0,2022,4,7,17,6.05,56.0
,98,26.5,48.0,94.0,314,27.0,83.0,2022-04-07 17:25:59,13.0,3776.8,8.746,2.0,50.5395657,-84.8230637,8.746,-29.0,-29.0,0.0,2022,4,7,17,6.05,56.0
,98,28.0,46.0,97.0,331,25.0,80.0,2022-04-07 17:26:00,13.0,3785.5,8.664,2.0,50.5395065,-84.8229663,8.664,-28.80000000000001,-28.80000000000001,0.0,2022,4,7,17,6.05,56.0
,99,28.5,45.0,98.5,305,24.0,78.0,2022-04-07 17:26:01,13.0,3794.01,8.412,2.0,50.5394533,-84.822866,8.412,-28.80000000000001,-28.80000000000001,0.0,2022,4,7,17,6.05,56.0
,102,28.5,45.0,98.5,268,24.0,78.0,2022-04-07 17:26:02,13.0,3802.78,8.472,2.0,50.5394023,-84.8227592,8.472,-28.80000000000001,-28.80000000000001,0.0,2022,4,7,17,6.05,56.0
,100,28.5,45.0,98.5,283,24.0,78.0,2022-04-07 17:26:03,13.0,3811.23,8.288,2.0,50.5393527,-84.8226569,8.288,-28.80000000000001,-28.80000000000001,0.0,2022,4,7,17,6.05,56.0
,99,28.5,45.0,98.5,341,24.0,78.0,2022-04-07 17:26:04,13.0,3819.26,8.025,2.0,50.5393031,-84.8225618,8.025,-28.80000000000001,-28.80000000000001,0.0,2022,4,7,17,6.05,56.0
,99,28.5,45.0,98.5,335,24.0,78.0,2022-04-07 17:26:05,13.0,3827.52,8.345,2.0,50.5392523,-84.8224636,8.345,-28.80000000000001,-28.80000000000001,0.0,2022,4,7,17,6.05,56.0
,99,28.0,46.0,96.0,324,24.0,79.0,2022-04-07 17:26:06,13.0,3835.94,8.348,2.0,50.5392009,-84.8223634,8.348,-28.80000000000001,-28.80000000000001,0.0,2022,4,7,17,6.05,56.0
,99,27.0,48.0,92.5,312,24.5,80.0,2022-04-07 17:26:07,13.0,3844.3,8.424,2.0,50.5391502,-84.8222635,8.424,-28.80000000000001,-28.80000000000001,0.0,2022,4,7,17,6.05,56.0
,99,26.0,50.0,88.5,301,24.5,81.0,2022-04-07 17:26:08,13.0,3852.94,8.601,2.0,50.5390986,-84.8221594,8.601,-28.80000000000001,-28.80000000000001,0.0,2022,4,7,17,6.05,56.0
,99,25.0,52.0,85.0,289,25.0,82.5,2022-04-07 17:26:09,13.0,3861.62,8.669,2.0,50.5390442,-84.8220573,8.669,-28.80000000000001,-28.80000000000001,0.0,2022,4,7,17,6.05,56.0
,101,24.5,53.0,83.0,339,25.0,83.0,2022-04-07 17:26:10,13.0,3870.43,8.737,2.0,50.5389887,-84.8219541,8.737,-29.0,-29.0,0.0,2022,4,7,17,6.05,56.0
,103,24.5,55.0,83.0,305,25.0,83.0,2022-04-07 17:26:11,13.0,3879.2,8.631,2.0,50.5389314,-84.8218534,8.631,-29.19999999999999,-29.19999999999999,-0.16,2022,4,7,17,6.05,56.0
,103,25.0,57.0,83.5,269,24.5,80.5,2022-04-07 17:26:12,13.0,3887.87,8.525,2.0,50.5388688,-84.8217605,8.525,-29.19999999999999,-29.19999999999999,-0.59,2022,4,7,17,6.05,56.0
,104,25.5,57.0,85.0,317,23.0,75.5,2022-04-07 17:26:13,13.0,3896.46,8.627,2.0,50.5388017,-84.8216753,8.627,-29.19999999999999,-29.19999999999999,-0.89,2022,4,7,17,6.05,56.0
,103,28.0,53.0,91.5,323,22.0,79.0,2022-04-07 17:26:14,13.0,3905.57,8.817,2.0,50.5387278,-84.8215889,8.817,-29.19999999999999,-29.19999999999999,-0.96,2022,4,7,17,6.05,56.0
,103,28.0,,91.5,240,22.0,79.5,2022-04-07 17:26:15,13.0,3914.63,8.699,2.0,50.5386565,-84.8214996,8.699,-29.19999999999999,-29.19999999999999,-0.94,2022,4,7,17,6.05,56.0
,103,28.5,,91.0,154,22.0,79.5,2022-04-07 17:26:16,13.0,3923.18,8.385,2.0,50.5385895,-84.8214148,8.385,-29.19999999999999,-29.19999999999999,-0.76,2022,4,7,17,6.05,56.0
,103,28.5,,90.5,68,22.0,79.5,2022-04-07 17:26:17,13.0,3930.84,7.245,2.0,50.538531,-84.821337,7.245,-29.399999999999977,-29.399999999999977,-0.31,2022,4,7,17,6.05,56.0
,0,28.5,,90.0,0,22.0,79.5,2022-04-07 17:26:18,13.0,3937.15,5.395,2.0,50.5384878,-84.821267,5.395,-29.19999999999999,-29.19999999999999,0.0,2022,4,7,17,6.05,56.0
,0,28.5,,90.0,0,22.0,79.5,2022-04-07 17:26:19,13.0,3941.9,3.73,2.0,50.5384632,-84.8212068,3.73,-29.0,-29.0,0.0,2022,4,7,17,6.05,56.0
,0,28.5,,90.0,0,22.0,79.5,2022-04-07 17:26:20,13.0,3945.41,2.676,2.0,50.5384459,-84.8211618,2.676,-28.80000000000001,-28.80000000000001,0.23,2022,4,7,17,6.05,56.0
,0,28.5,,90.0,0,22.0,79.5,2022-04-07 17:26:21,13.0,3948.18,2.404,2.0,50.5384288,-84.8211291,2.404,-28.600000000000023,-28.600000000000023,1.05,2022,4,7,17,6.05,56.0
,0,28.5,,90.0,0,22.0,79.5,2022-04-07 17:26:22,13.0,3950.69,2.339,2.0,50.5384101,-84.8211029,2.339,-28.399999999999977,-28.399999999999977,2.06,2022,4,7,17,6.05,56.0
,0,28.5,,90.0,0,22.0,79.5,2022-04-07 17:26:23,13.0,3952.26,0.97,2.0,50.5383966,-84.8210904,0.97,-28.19999999999999,-28.19999999999999,2.86,2022,4,7,17,6.05,56.0
,0,28.5,,90.0,0,22.0,79.5,2022-04-07 17:26:24,13.0,3953.18,1.011,2.0,50.5383887,-84.8210951,1.011,-28.19999999999999,-28.19999999999999,3.62,2022,4,7,17,6.05,56.0
,0,28.5,,90.0,0,22.0,79.5,2022-04-07 17:26:25,13.0,3954.39,1.209,2.0,50.538382,-84.8211102,1.209,-28.19999999999999,-28.19999999999999,4.02,2022,4,7,17,6.05,56.0
,0,28.5,,90.0,0,22.0,79.5,2022-04-07 17:26:26,13.0,3955.14,0.605,2.0,50.5383791,-84.8211202,0.605,-28.19999999999999,-28.19999999999999,3.97,2022,4,7,17,6.05,56.0
,0,28.5,,90.0,0,22.0,79.5,2022-04-07 17:26:57,13.0,3955.45,1.28,1.0,50.5383758,-84.8211191,1.28,-28.399999999999977,-28.399999999999977,0.0,2022,4,7,17,6.05,56.0
,0,28.5,,90.0,0,22.0,79.5,2022-04-07 17:26:58,13.0,3956.74,1.812,1.0,50.538364,-84.8211112,1.812,-28.399999999999977,-28.399999999999977,0.0,2022,4,7,17,6.05,56.0
,0,28.5,47.0,90.0,0,22.0,79.5,2022-04-07 17:26:59,13.0,3958.99,2.399,1.0,50.5383515,-84.8210843,2.399,-28.399999999999977,-28.399999999999977,0.0,2022,4,7,17,6.05,56.0
,0,28.5,43.0,90.0,0,22.0,79.5,2022-04-07 17:27:00,13.0,3961.65,2.999,1.0,50.5383438,-84.8210472,2.999,-28.399999999999977,-28.399999999999977,0.0,2022,4,7,17,6.05,56.0
,19,28.5,39.0,90.0,510,22.0,79.5,2022-04-07 17:27:01,13.0,3965.22,3.864,1.0,50.5383289,-84.8209997,3.864,-28.399999999999977,-28.399999999999977,0.0,2022,4,7,17,6.05,56.0
,38,30.5,53.0,97.5,635,33.0,95.5,2022-04-07 17:27:02,13.0,3969.62,4.738,1.0,50.5383037,-84.8209459,4.738,-28.399999999999977,-28.399999999999977,0.0,2022,4,7,17,6.05,56.0
,47,29.5,55.0,99.0,666,34.5,99.5,2022-04-07 17:27:03,13.0,3975.15,5.815,1.0,50.5382674,-84.8208825,5.815,-28.399999999999977,-28.399999999999977,0.0,2022,4,7,17,6.05,56.0
,54,27.0,53.0,99.0,667,33.5,99.5,2022-04-07 17:27:04,13.0,3981.73,6.585,2.0,50.5382243,-84.8208071,6.585,-28.600000000000023,-28.600000000000023,0.0,2022,4,7,17,6.05,56.0
,60,25.0,51.0,98.5,668,32.5,99.5,2022-04-07 17:27:05,13.0,3989.15,7.551,2.0,50.5381773,-84.8207204,7.551,-28.600000000000023,-28.600000000000023,0.0,2022,4,7,17,6.05,56.0
,75,24.5,53.0,98.5,767,32.5,99.5,2022-04-07 17:27:06,13.0,3997.26,8.199,2.0,50.5381252,-84.8206264,8.199,-28.600000000000023,-28.600000000000023,0.0,2022,4,7,17,6.05,56.0
,90,24.5,54.0,98.5,877,32.5,99.5,2022-04-07 17:27:07,13.0,4005.93,8.69,2.0,50.538066,-84.8205295,8.69,-28.399999999999977,-28.399999999999977,0.0,2022,4,7,17,6.05,56.0
,96,25.0,54.0,97.5,782,32.0,99.5,2022-04-07 17:27:08,13.0,4014.97,9.187,2.0,50.5380029,-84.8204298,9.187,-28.19999999999999,-28.19999999999999,0.14,2022,4,7,17,6.05,56.0
,99,26.0,54.0,96.0,619,31.0,99.0,2022-04-07 17:27:09,13.0,4024.35,8.909,2.0,50.5379365,-84.8203278,8.909,-28.0,-28.0,0.64,2022,4,7,17,6.05,56.0
,108,26.0,54.0,96.0,180,31.0,99.0,2022-04-07 17:27:10,13.0,4033.44,8.485,2.0,50.5378718,-84.8202292,8.485,-28.0,-28.0,1.27,2022,4,7,17,6.05,56.0
,106,26.0,40.0,96.0,139,31.0,99.0,2022-04-07 17:27:11,13.0,4041.83,7.906,2.0,50.5378128,-84.8201372,7.906,-27.80000000000001,-27.80000000000001,1.73,2022,4,7,17,6.05,56.0
,104,24.5,32.0,91.5,128,29.5,94.0,2022-04-07 17:27:12,13.0,4049.34,6.883,2.0,50.5377616,-84.8200532,6.883,-27.80000000000001,-27.80000000000001,1.76,2022,4,7,17,6.05,56.0
,103,22.0,29.0,82.5,146,26.0,84.0,2022-04-07 17:27:13,13.0,4055.57,5.509,2.0,50.5377203,-84.8199823,5.509,-27.80000000000001,-27.80000000000001,1.39,2022,4,7,17,6.05,56.0
,102,19.5,25.0,74.0,164,22.5,74.0,2022-04-07 17:27:14,13.0,4060.4,4.092,2.0,50.537688,-84.8199278,4.092,-27.80000000000001,-27.80000000000001,0.85,2022,4,7,17,6.05,56.0
,102,17.0,21.0,65.5,182,19.5,64.5,2022-04-07 17:27:15,13.0,4064.75,4.294,2.0,50.5376635,-84.8198741,4.294,-28.0,-28.0,0.26,2022,4,7,17,6.05,56.0
,101,14.5,18.0,56.5,201,16.0,54.5,2022-04-07 17:27:16,13.0,4069.68,5.162,2.0,50.537636,-84.8198132,5.162,-28.0,-28.0,0.0,2022,4,7,17,6.05,56.0
,59,13.5,16.0,52.5,439,14.5,50.0,2022-04-07 17:27:17,13.0,4075.58,5.787,2.0,50.5376027,-84.8197405,5.787,-28.19999999999999,-28.19999999999999,-0.29,2022,4,7,17,6.05,56.0
,30,15.5,22.0,60.5,631,18.0,59.0,2022-04-07 17:27:18,13.0,4081.95,6.429,2.0,50.5375647,-84.819664,6.429,-28.399999999999977,-28.399999999999977,-1.27,2022,4,7,17,6.05,56.0
,45,20.0,34.0,75.5,609,24.0,75.5,2022-04-07 17:27:19,13.0,4088.64,6.443,2.0,50.5375199,-84.8195881,6.443,-28.399999999999977,-28.399999999999977,-2.17,2022,4,7,17,6.05,56.0
,60,24.0,46.0,91.0,587,30.0,92.0,2022-04-07 17:27:20,13.0,4095.8,7.087,2.0,50.5374702,-84.8195091,7.087,-28.399999999999977,-28.399999999999977,-2.31,2022,4,7,17,6.05,56.0
,75,26.0,52.0,98.0,585,33.0,99.5,2022-04-07 17:27:21,13.0,4103.57,7.713,2.0,50.5374149,-84.8194248,7.713,-28.399999999999977,-28.399999999999977,-1.94,2022,4,7,17,6.05,56.0
,85,25.0,52.0,96.0,540,30.0,97.5,2022-04-07 17:27:22,13.0,4111.95,8.275,2.0,50.5373551,-84.819334,8.275,-28.399999999999977,-28.399999999999977,-1.26,2022,4,7,17,6.05,56.0
,91,23.5,52.0,92.5,441,24.5,94.0,2022-04-07 17:27:23,13.0,4120.41,8.169,2.0,50.5372942,-84.8192431,8.169,-28.399999999999977,-28.399999999999977,-0.43,2022,4,7,17,6.05,56.0
,98,24.5,52.0,93.0,341,25.0,92.5,2022-04-07 17:27:24,13.0,4128.69,8.23,2.0,50.5372349,-84.8191537,8.23,-28.19999999999999,-28.19999999999999,0.0,2022,4,7,17,6.05,56.0
,97,28.5,52.0,95.0,371,27.5,87.5,2022-04-07 17:27:25,13.0,4137.75,8.413,2.0,50.5371696,-84.8190565,8.413,-28.19999999999999,-28.19999999999999,0.0,2022,4,7,17,6.05,56.0
,100,26.0,52.0,92.0,323,30.5,90.5,2022-04-07 17:27:26,13.0,4146.48,8.421,2.0,50.5371065,-84.818963,8.421,-28.399999999999977,-28.399999999999977,0.0,2022,4,7,17,6.05,56.0
,100,22.0,48.0,80.0,295,29.5,90.5,2022-04-07 17:27:27,13.0,4155.38,8.422,2.0,50.5370403,-84.8188701,8.422,-28.399999999999977,-28.399999999999977,0.0,2022,4,7,17,6.05,56.0
,100,21.5,47.0,78.0,322,28.0,89.5,2022-04-07 17:27:28,13.0,4164.06,8.482,2.0,50.5369734,-84.8187827,8.482,-28.399999999999977,-28.399999999999977,0.0,2022,4,7,17,6.05,56.0
,100,22.5,49.0,84.5,363,28.0,89.5,2022-04-07 17:27:29,13.0,4172.64,8.489,2.0,50.5369054,-84.8186987,8.489,-28.600000000000023,-28.600000000000023,0.0,2022,4,7,17,6.05,56.0
,100,22.5,50.0,84.5,361,28.0,89.5,2022-04-07 17:27:30,13.0,4181.59,8.502,2.0,50.5368322,-84.8186146,8.502,-28.600000000000023,-28.600000000000023,-0.14,2022,4,7,17,6.05,56.0
,100,24.5,47.0,88.0,348,27.5,90.5,2022-04-07 17:27:31,13.0,4190.41,8.526,2.0,50.5367588,-84.8185338,8.526,-28.600000000000023,-28.600000000000023,-0.39,2022,4,7,17,6.05,56.0
,100,25.5,46.0,90.5,332,27.0,90.0,2022-04-07 17:27:32,13.0,4199.15,8.486,2.0,50.5366856,-84.8184547,8.486,-28.399999999999977,-28.399999999999977,-0.25,2022,4,7,17,6.05,56.0
,101,26.0,47.0,90.5,314,27.0,89.0,2022-04-07 17:27:33,13.0,4207.84,8.395,2.0,50.5366126,-84.8183763,8.395,-28.399999999999977,-28.399999999999977,0.0,2022,4,7,17,6.05,56.0
,100,25.5,50.0,87.5,319,29.5,88.5,2022-04-07 17:27:34,13.0,4216.34,8.366,2.0,50.5365397,-84.8183023,8.366,-28.399999999999977,-28.399999999999977,0.0,2022,4,7,17,6.05,56.0
