ascent,descent,timestamp,battery_soc,cadence,enhanced_speed,gps_accuracy,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,calories,distance,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
8,9,2023-02-16 00:44:34,,94.0,7.107,3.0,17.0,51.0,57.0,50.5209196,-84.8103105,141.0,23.5,80.5,7.107,12.0,53.0,2066.42,52.39999999999998,52.39999999999998,-3.29,2023,2,16,0,4.83,326.0
8,9,2023-02-16 00:44:35,,94.0,7.485,3.0,16.0,48.0,51.0,50.5208331,-84.8102377,113.0,17.0,60.5,7.485,12.0,53.0,2075.71,52.39999999999998,52.39999999999998,-3.18,2023,2,16,0,4.83,326.0
8,9,2023-02-16 00:44:36,,93.0,7.721,3.0,16.0,46.0,52.5,50.5207376,-84.810174,103.0,14.5,52.0,7.721,12.0,53.0,2085.43,52.39999999999998,52.39999999999998,-2.93,2023,2,16,0,4.83,326.0
8,9,2023-02-16 00:44:37,,88.0,6.785,3.0,17.0,49.0,54.5,50.5206647,-84.8101285,116.0,15.5,53.0,6.785,12.0,54.0,2093.35,52.39999999999998,52.39999999999998,-2.48,2023,2,16,0,4.83,326.0
8,9,2023-02-16 00:44:38,,84.0,6.686,3.0,19.5,51.0,58.5,50.5205965,-84.8101103,130.0,19.0,61.5,6.686,12.0,54.0,2099.47,52.39999999999998,52.39999999999998,-1.91,2023,2,16,0,4.83,326.0
8,9,2023-02-16 00:44:39,,70.0,6.253,3.0,24.5,50.0,75.5,50.5205373,-84.810083,175.0,22.0,73.0,6.253,12.0,54.0,2105.57,52.39999999999998,52.39999999999998,-0.7,2023,2,16,0,4.83,326.0
8,9,2023-02-16 00:44:40,,80.0,6.395,3.0,30.0,49.0,92.5,50.5204736,-84.8100466,248.0,25.0,85.0,6.395,12.0,54.0,2112.03,52.200000000000045,52.200000000000045,0.0,2023,2,16,0,4.83,326.0
8,9,2023-02-16 00:44:41,,83.0,7.154,3.0,30.0,47.0,95.0,50.5203962,-84.8100193,279.0,26.5,91.0,7.154,12.0,54.0,2119.44,52.200000000000045,52.200000000000045,0.0,2023,2,16,0,4.83,326.0
8,10,2023-02-16 00:44:42,,84.0,7.386,3.0,29.0,50.0,94.0,50.5203189,-84.8099829,310.0,27.5,92.5,7.386,12.0,55.0,2126.88,52.0,52.0,0.0,2023,2,16,0,4.83,326.0
8,10,2023-02-16 00:44:43,,89.0,7.68,3.0,29.5,52.0,93.5,50.5202369,-84.8099465,298.0,27.5,91.0,7.68,12.0,55.0,2134.68,52.0,52.0,-0.36,2023,2,16,0,4.83,326.0
8,10,2023-02-16 00:44:44,,92.0,7.735,3.0,29.5,51.0,94.0,50.5201596,-84.8099009,308.0,27.5,90.0,7.735,12.0,55.0,2142.41,52.0,52.0,-0.7,2023,2,16,0,4.83,326.0
8,10,2023-02-16 00:44:45,,94.0,7.841,3.0,28.0,51.0,90.0,50.5200822,-84.8098554,313.0,28.5,90.5,7.841,12.0,56.0,2150.32,51.799999999999955,51.799999999999955,-0.88,2023,2,16,0,4.83,326.0
8,10,2023-02-16 00:44:46,,97.0,7.894,3.0,26.5,50.0,86.5,50.5200048,-84.8098099,298.0,30.0,91.0,7.894,12.0,56.0,2158.21,51.60000000000002,51.60000000000002,-1.05,2023,2,16,0,4.83,326.0
8,10,2023-02-16 00:44:47,,97.0,7.815,3.0,26.5,53.0,85.5,50.519932,-84.8097644,269.0,29.5,90.0,7.815,12.0,56.0,2166.02,51.39999999999998,51.39999999999998,-1.17,2023,2,16,0,4.83,326.0
8,10,2023-02-16 00:44:48,,97.0,7.717,3.0,27.0,55.0,87.5,50.5198592,-84.8097189,271.0,27.5,88.5,7.717,12.0,57.0,2173.65,51.39999999999998,51.39999999999998,-1.24,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:44:49,,97.0,8.145,3.0,27.5,54.0,90.0,50.5197727,-84.8096825,274.0,26.0,87.0,8.145,12.0,57.0,2181.89,51.39999999999998,51.39999999999998,-1.21,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:44:50,,96.0,8.164,3.0,28.0,56.0,92.0,50.5196863,-84.8096461,276.0,24.0,85.5,8.164,12.0,57.0,2190.15,51.39999999999998,51.39999999999998,-1.15,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:44:51,,95.0,8.156,3.0,27.5,57.0,93.0,50.5196043,-84.8096097,266.0,23.0,83.5,8.156,12.0,57.0,2198.28,51.200000000000045,51.200000000000045,-1.07,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:44:52,,92.0,8.227,3.0,27.0,56.0,92.0,50.5195224,-84.8095733,276.0,23.0,82.5,8.227,12.0,58.0,2206.53,51.200000000000045,51.200000000000045,-0.98,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:44:53,,93.0,9.075,3.0,27.0,54.0,91.0,50.5194223,-84.809546,290.0,23.0,82.5,9.075,12.0,58.0,2215.75,51.200000000000045,51.200000000000045,-0.88,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:44:54,,94.0,9.247,3.0,26.5,53.0,90.0,50.5193267,-84.8095095,282.0,23.0,82.5,9.247,12.0,58.0,2225.21,51.39999999999998,51.39999999999998,-0.35,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:44:55,,94.0,8.83,3.0,26.5,59.0,89.0,50.5192402,-84.8094731,257.0,23.0,82.5,8.83,12.0,58.0,2233.74,51.200000000000045,51.200000000000045,0.0,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:44:56,,94.0,8.945,3.0,27.0,59.0,88.5,50.5191583,-84.8094458,250.0,23.0,82.5,8.945,12.0,59.0,2241.56,51.200000000000045,51.200000000000045,0.0,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:44:57,,94.0,8.851,3.0,26.5,59.0,86.5,50.5190537,-84.8094003,244.0,22.5,81.5,8.851,12.0,59.0,2251.7,51.200000000000045,51.200000000000045,0.0,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:44:58,,94.0,8.549,3.0,25.0,58.0,80.5,50.5189672,-84.8093548,232.0,21.0,77.5,8.549,12.0,59.0,2260.41,51.200000000000045,51.200000000000045,0.0,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:44:59,,95.0,8.575,3.0,26.5,57.0,86.5,50.5188671,-84.8093184,240.0,23.5,82.0,8.575,12.0,59.0,2269.92,51.200000000000045,51.200000000000045,0.0,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:45:00,,95.0,8.649,3.0,27.0,55.0,85.0,50.518776,-84.809282,248.0,23.5,85.0,8.649,12.0,60.0,2278.98,51.200000000000045,51.200000000000045,0.0,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:45:01,,95.0,9.181,3.0,24.5,49.0,78.5,50.5186805,-84.8092456,236.0,22.5,82.5,9.181,12.0,60.0,2288.26,51.200000000000045,51.200000000000045,0.0,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:45:02,,94.0,8.994,3.0,22.0,52.0,76.5,50.5185894,-84.8092001,199.0,21.5,76.0,8.994,12.0,60.0,2297.14,51.200000000000045,51.200000000000045,0.0,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:45:03,,90.0,8.423,3.0,27.5,54.0,94.0,50.5185075,-84.8091637,198.0,20.5,73.0,8.423,12.0,60.0,2305.32,51.0,51.0,0.0,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:45:04,,83.0,8.802,3.0,26.5,33.0,85.5,50.5184165,-84.8091273,198.0,20.5,73.0,8.802,12.0,60.0,2314.32,51.0,51.0,0.0,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:45:05,,78.0,9.332,3.0,16.0,11.0,51.0,50.5183164,-84.8090999,174.0,22.5,76.5,9.332,12.0,61.0,2323.83,51.0,51.0,0.0,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:45:06,,78.0,10.519,3.0,18.0,39.0,58.5,50.518198,-84.8090726,162.0,23.0,75.5,10.519,12.0,61.0,2334.69,51.0,51.0,0.0,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:45:07,,86.0,9.681,3.0,29.0,59.0,96.5,50.5181025,-84.8090362,217.0,23.0,74.0,9.681,12.0,61.0,2344.11,51.200000000000045,51.200000000000045,0.0,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:45:08,,86.0,8.799,3.0,28.0,57.0,95.5,50.518016,-84.8089998,255.0,25.0,82.5,8.799,12.0,61.0,2352.62,51.200000000000045,51.200000000000045,0.0,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:45:09,,87.0,8.224,3.0,26.5,54.0,94.0,50.5179341,-84.8089543,291.0,27.5,91.0,8.224,12.0,62.0,2360.68,51.200000000000045,51.200000000000045,0.0,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:45:10,,88.0,8.188,3.0,26.0,57.0,93.5,50.5178567,-84.8088997,294.0,28.5,94.5,8.188,12.0,62.0,2368.83,51.200000000000045,51.200000000000045,0.0,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:45:11,,89.0,8.141,3.0,26.0,59.0,92.5,50.5177839,-84.8088451,297.0,28.5,92.5,8.141,12.0,62.0,2376.87,51.200000000000045,51.200000000000045,0.0,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:45:12,,92.0,8.295,3.0,26.5,59.0,89.5,50.5177111,-84.8087632,320.0,26.5,91.0,8.295,12.0,63.0,2385.3,51.39999999999998,51.39999999999998,0.0,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:45:13,,94.0,8.508,3.0,27.0,59.0,90.0,50.5176383,-84.8086994,319.0,27.0,89.0,8.508,12.0,63.0,2393.88,51.39999999999998,51.39999999999998,0.0,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:45:14,,95.0,8.5,3.0,27.5,59.0,90.5,50.5175609,-84.8086357,288.0,27.5,87.0,8.5,12.0,63.0,2402.36,51.39999999999998,51.39999999999998,0.0,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:45:15,,95.0,8.252,3.0,26.5,57.0,90.5,50.5174972,-84.8085447,275.0,26.5,84.0,8.252,12.0,63.0,2410.54,51.60000000000002,51.60000000000002,0.0,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:45:16,,95.0,8.252,3.0,24.5,55.0,87.5,50.517438,-84.8084628,249.0,24.0,81.5,8.252,12.0,64.0,2418.76,51.39999999999998,51.39999999999998,0.0,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:45:17,,95.0,8.367,3.0,22.5,53.0,80.5,50.5173788,-84.8083627,240.0,24.5,82.0,8.367,12.0,64.0,2427.19,51.39999999999998,51.39999999999998,0.0,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:45:18,,95.0,8.447,3.0,22.0,54.0,80.5,50.5173197,-84.8082716,235.0,23.0,79.5,8.447,12.0,64.0,2435.68,51.39999999999998,51.39999999999998,0.0,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:45:19,,94.0,8.339,3.0,22.0,53.0,81.0,50.5172651,-84.8081715,231.0,22.0,77.5,8.339,12.0,64.0,2443.98,51.39999999999998,51.39999999999998,0.0,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:45:20,,85.0,7.896,3.0,21.5,55.0,81.0,50.517215,-84.8080896,225.0,20.5,75.0,7.896,12.0,64.0,2451.73,51.39999999999998,51.39999999999998,0.0,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:45:21,,58.0,6.861,3.0,19.0,66.0,83.0,50.517174,-84.8080077,214.0,17.0,73.0,6.861,12.0,65.0,2458.3,51.60000000000002,51.60000000000002,0.0,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:45:22,,30.0,5.653,3.0,10.5,83.0,91.0,50.5171331,-84.8079622,204.0,9.5,70.5,5.653,12.0,65.0,2463.5,52.0,52.0,0.0,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:45:23,,29.0,4.063,3.0,2.0,99.0,98.5,50.5171103,-84.8079258,90.0,1.5,68.0,4.063,12.0,65.0,2467.03,52.200000000000045,52.200000000000045,0.0,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:45:24,,35.0,2.653,3.0,7.0,82.0,92.5,50.5170967,-84.8078985,75.0,5.0,66.0,2.653,12.0,65.0,2469.21,52.200000000000045,52.200000000000045,0.0,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:45:25,,38.0,1.855,3.0,16.0,64.0,83.0,50.5170876,-84.8078802,31.0,11.5,63.5,1.855,12.0,65.0,2470.74,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
8,11,2023-02-16 00:45:26,,33.0,1.808,3.0,21.5,55.0,75.5,50.5170739,-84.807862,31.0,17.0,65.0,1.808,12.0,65.0,2472.18,52.60000000000002,52.60000000000002,0.0,2023,2,16,0,4.83,326.0
9,11,2023-02-16 00:45:27,,35.0,2.06,3.0,18.5,54.0,73.0,50.5170557,-84.8078529,65.0,21.0,74.5,2.06,12.0,65.0,2474.0,52.60000000000002,52.60000000000002,0.0,2023,2,16,0,4.83,326.0
9,11,2023-02-16 00:45:28,,39.0,2.622,3.0,20.0,71.0,80.0,50.517033,-84.8078529,76.0,21.5,78.0,2.622,12.0,65.0,2475.93,52.60000000000002,52.60000000000002,1.73,2023,2,16,0,4.83,326.0
9,11,2023-02-16 00:45:29,,43.0,2.328,3.0,22.5,69.0,89.5,50.5170102,-84.8078529,113.0,21.5,79.5,2.328,12.0,65.0,2478.39,52.60000000000002,52.60000000000002,3.24,2023,2,16,0,4.83,326.0
9,11,2023-02-16 00:45:30,,73.0,2.693,3.0,24.5,61.0,94.5,50.5169783,-84.807862,231.0,23.5,84.5,2.693,12.0,65.0,2481.65,52.60000000000002,52.60000000000002,3.42,2023,2,16,0,4.83,326.0
9,11,2023-02-16 00:45:31,,85.0,4.204,3.0,25.0,56.0,90.0,50.5169283,-84.8078985,313.0,29.5,95.0,4.204,12.0,66.0,2486.48,52.60000000000002,52.60000000000002,3.21,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:45:32,,89.0,4.473,3.0,25.0,60.0,89.0,50.5168782,-84.8079349,362.0,26.5,90.0,4.473,12.0,66.0,2491.86,52.60000000000002,52.60000000000002,1.3,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:45:33,,91.0,4.547,3.0,26.0,56.0,91.5,50.5168327,-84.8079713,363.0,22.5,93.0,4.547,12.0,67.0,2496.91,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:45:34,,95.0,4.735,3.0,28.0,49.0,92.5,50.5167963,-84.8080168,346.0,23.0,96.5,4.735,12.0,67.0,2501.47,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:45:35,,94.0,6.139,3.0,29.0,42.0,92.0,50.5167417,-84.8080805,322.0,27.5,97.5,6.139,12.0,67.0,2508.33,52.60000000000002,52.60000000000002,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:45:36,,93.0,6.484,3.0,27.0,42.0,92.5,50.5166962,-84.8081442,305.0,31.5,95.5,6.484,12.0,67.0,2514.65,52.60000000000002,52.60000000000002,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:45:37,,92.0,7.023,3.0,23.0,51.0,80.5,50.516637,-84.808217,290.0,27.0,88.5,7.023,12.0,68.0,2521.79,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:45:38,,94.0,7.246,3.0,19.0,50.0,68.5,50.5165778,-84.8082807,248.0,23.0,81.5,7.246,12.0,68.0,2529.2,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:45:39,,93.0,7.295,3.0,12.0,29.0,43.5,50.5165187,-84.8083536,177.0,20.5,72.0,7.295,12.0,68.0,2536.4,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:45:40,,88.0,7.64,3.0,9.0,39.0,32.0,50.5164595,-84.8084264,105.0,19.5,64.5,7.64,12.0,68.0,2544.22,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:45:41,,64.0,7.956,3.0,19.5,66.0,68.5,50.5163913,-84.8085083,82.0,19.5,64.5,7.956,12.0,68.0,2552.29,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:45:42,,40.0,7.059,3.0,20.0,65.0,69.5,50.5163366,-84.808572,59.0,19.0,63.5,7.059,12.0,68.0,2559.22,52.200000000000045,52.200000000000045,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:45:43,,16.0,6.655,3.0,20.0,64.0,70.5,50.5162775,-84.8086539,36.0,19.0,63.0,6.655,12.0,68.0,2566.79,52.200000000000045,52.200000000000045,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:45:44,,0.0,7.102,3.0,20.5,64.0,71.5,50.5162183,-84.8087177,0.0,19.0,62.0,7.102,12.0,68.0,2573.8,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:45:45,,0.0,6.368,3.0,20.5,63.0,72.5,50.5161682,-84.8087723,0.0,18.5,61.5,6.368,12.0,68.0,2579.9,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:45:46,,0.0,5.493,3.0,21.0,62.0,73.5,50.5161273,-84.8088178,0.0,18.5,60.5,5.493,12.0,68.0,2585.12,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:45:47,,0.0,4.658,3.0,21.5,62.0,74.5,50.5160909,-84.8088633,0.0,18.0,60.0,4.658,12.0,68.0,2589.51,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:45:48,,0.0,4.68,3.0,21.5,61.0,75.5,50.5160499,-84.8088997,0.0,18.0,59.0,4.68,12.0,68.0,2594.18,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:45:49,,0.0,4.436,3.0,22.0,60.0,77.0,50.5160135,-84.8089361,0.0,17.5,58.0,4.436,12.0,68.0,2598.54,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:45:50,,42.0,4.591,3.0,22.0,60.0,78.0,50.5159726,-84.8089816,56.0,17.5,57.5,4.591,12.0,68.0,2603.19,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:45:51,,50.0,5.037,3.0,22.5,59.0,79.0,50.515927,-84.8090271,116.0,17.0,56.5,5.037,12.0,68.0,2608.39,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:45:52,,49.0,5.302,3.0,20.5,55.0,78.5,50.5158815,-84.8090726,216.0,19.0,71.5,5.302,12.0,69.0,2613.68,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:45:53,,57.0,5.417,3.0,24.0,52.0,86.5,50.5158315,-84.8091182,206.0,20.0,74.5,5.417,12.0,69.0,2619.21,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:45:54,,71.0,5.475,3.0,28.5,48.0,93.5,50.5157905,-84.8091637,207.0,20.0,70.0,5.475,12.0,69.0,2624.6,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:45:55,,75.0,5.868,3.0,25.0,47.0,84.5,50.5157359,-84.8092274,200.0,20.5,71.5,5.868,12.0,69.0,2630.7,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:45:56,,78.0,5.94,3.0,22.0,52.0,75.5,50.5156904,-84.809282,187.0,20.5,73.0,5.94,12.0,69.0,2636.65,52.200000000000045,52.200000000000045,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:45:57,,80.0,6.33,3.0,25.0,68.0,87.0,50.5156403,-84.8093457,198.0,19.5,69.0,6.33,12.0,70.0,2643.13,52.200000000000045,52.200000000000045,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:45:58,,86.0,6.531,3.0,28.0,61.0,94.0,50.5155903,-84.8094094,269.0,22.5,77.0,6.531,12.0,70.0,2649.76,52.0,52.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:45:59,,89.0,6.851,3.0,27.0,48.0,95.5,50.5155402,-84.8094822,327.0,27.0,91.0,6.851,12.0,70.0,2656.74,51.799999999999955,51.799999999999955,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:00,,91.0,7.565,3.0,19.5,42.0,97.5,50.5154765,-84.8095551,358.0,27.5,93.0,7.565,12.0,71.0,2664.54,51.799999999999955,51.799999999999955,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:01,,91.0,7.456,3.0,22.5,48.0,97.0,50.5154219,-84.8096279,360.0,27.5,92.0,7.456,12.0,71.0,2671.89,51.799999999999955,51.799999999999955,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:02,,93.0,7.446,3.0,25.5,39.0,96.5,50.5153627,-84.8097098,355.0,27.5,91.5,7.446,12.0,71.0,2679.54,51.799999999999955,51.799999999999955,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:03,,95.0,8.044,3.0,29.0,46.0,96.5,50.5152944,-84.8098008,337.0,27.5,90.5,8.044,12.0,72.0,2688.06,51.799999999999955,51.799999999999955,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:04,,97.0,8.352,3.0,30.5,50.0,96.0,50.5152262,-84.8098918,330.0,27.5,90.0,8.352,12.0,72.0,2696.77,51.60000000000002,51.60000000000002,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:05,,96.0,8.178,3.0,29.0,50.0,96.0,50.5151761,-84.809992,311.0,27.5,90.0,8.178,12.0,72.0,2705.02,51.60000000000002,51.60000000000002,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:06,,94.0,8.182,3.0,30.0,51.0,96.0,50.515126,-84.810083,292.0,28.0,92.0,8.182,12.0,73.0,2713.12,51.60000000000002,51.60000000000002,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:07,,96.0,8.119,3.0,31.0,51.0,96.5,50.5150851,-84.8101831,359.0,28.0,94.0,8.119,12.0,73.0,2721.18,51.60000000000002,51.60000000000002,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:08,,99.0,8.293,3.0,30.5,50.0,94.0,50.5150441,-84.8102832,414.0,28.5,95.0,8.293,12.0,73.0,2729.08,51.39999999999998,51.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:09,,101.0,8.755,3.0,27.0,48.0,86.5,50.5149986,-84.8103834,421.0,27.5,92.5,8.755,12.0,74.0,2737.4,51.39999999999998,51.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:10,,102.0,8.892,3.0,23.5,48.0,79.0,50.5149531,-84.8104835,401.0,27.0,90.0,8.892,12.0,74.0,2745.54,51.39999999999998,51.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:11,,102.0,8.904,3.0,23.5,51.0,78.0,50.5148939,-84.8105927,356.0,26.5,89.0,8.904,12.0,75.0,2754.71,51.200000000000045,51.200000000000045,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:12,,102.0,8.845,3.0,23.5,54.0,78.0,50.5148484,-84.8107019,272.0,26.5,88.5,8.845,12.0,75.0,2763.23,51.200000000000045,51.200000000000045,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:13,,102.0,8.616,3.0,24.0,50.0,78.5,50.5147893,-84.8108021,270.0,26.0,88.0,8.616,12.0,75.0,2772.03,51.200000000000045,51.200000000000045,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:14,,101.0,8.779,3.0,24.0,46.0,78.5,50.5147438,-84.8109113,268.0,25.5,87.0,8.779,12.0,75.0,2780.61,51.0,51.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:15,,101.0,8.8,3.0,24.5,50.0,78.5,50.5146937,-84.8110205,267.0,25.0,86.5,8.8,12.0,76.0,2789.73,51.0,51.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:16,,98.0,8.797,3.0,22.0,52.0,77.5,50.5146436,-84.8111388,247.0,23.5,82.0,8.797,12.0,76.0,2798.96,51.0,51.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:17,,91.0,8.625,3.0,19.5,51.0,70.5,50.5145936,-84.8112481,217.0,21.5,79.0,8.625,12.0,76.0,2807.81,51.0,51.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:18,,89.0,8.208,3.0,18.5,49.0,65.0,50.5145481,-84.8113573,181.0,20.5,77.0,8.208,12.0,76.0,2816.39,51.200000000000045,51.200000000000045,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:19,,74.0,7.944,3.0,19.5,50.0,68.0,50.5145071,-84.8114574,164.0,21.5,76.0,7.944,12.0,76.0,2824.32,51.39999999999998,51.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:20,,49.0,7.865,3.0,20.0,54.0,71.0,50.5144707,-84.8115666,155.0,22.0,75.0,7.865,12.0,76.0,2832.43,51.39999999999998,51.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:21,,36.0,7.458,3.0,23.0,59.0,77.5,50.5144297,-84.8116577,116.0,19.5,70.0,7.458,12.0,76.0,2840.15,51.60000000000002,51.60000000000002,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:22,,31.0,7.111,3.0,19.5,64.0,63.5,50.5143933,-84.8117578,108.0,14.5,74.5,7.111,12.0,77.0,2847.91,51.60000000000002,51.60000000000002,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:23,,27.0,7.25,3.0,10.5,69.0,37.0,50.5143569,-84.811867,99.0,7.5,86.5,7.25,12.0,77.0,2855.67,51.60000000000002,51.60000000000002,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:24,,36.0,7.625,3.0,2.0,74.0,10.5,50.5143159,-84.8119671,48.0,1.0,98.5,7.625,12.0,77.0,2864.17,51.60000000000002,51.60000000000002,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:25,,61.0,8.059,3.0,18.5,84.0,69.0,50.5142522,-84.8120855,123.0,0.0,100.0,8.059,12.0,77.0,2873.87,51.60000000000002,51.60000000000002,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:26,,81.0,8.78,3.0,27.0,66.0,95.0,50.5141794,-84.8121947,235.0,6.5,98.0,8.78,12.0,77.0,2884.58,51.60000000000002,51.60000000000002,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:27,,88.0,9.232,3.0,28.0,56.0,93.0,50.5141248,-84.8123403,480.0,17.5,95.0,9.232,12.0,78.0,2895.22,51.60000000000002,51.60000000000002,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:28,,92.0,9.478,3.0,29.0,54.0,92.0,50.5140747,-84.8124769,497.0,27.0,93.0,9.478,12.0,78.0,2906.02,51.60000000000002,51.60000000000002,0.0,2023,2,16,0,4.83,326.0
