timestamp,battery_soc,cadence,calories,distance,enhanced_speed,gps_accuracy,position_lat,position_long,power,speed,left_right_balance,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
2022-11-03 14:31:57,,94.0,224.0,7847.56,8.987,2.0,50.5351811,-84.8174434,307.0,8.987,49.0,23.5,87.5,27.0,92.5,13.0,36.39999999999998,24.0,25.0,36.39999999999998,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:31:58,,94.0,225.0,7856.22,8.471,2.0,50.5350936,-84.8173979,300.0,8.471,50.0,22.5,86.5,27.0,91.0,13.0,36.39999999999998,24.0,25.0,36.39999999999998,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:31:59,,94.0,225.0,7864.29,8.158,2.0,50.5350118,-84.8173608,294.0,8.158,48.0,24.5,87.0,27.0,91.0,13.0,36.60000000000002,24.0,25.0,36.60000000000002,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:00,,81.0,225.0,7872.49,8.154,2.0,50.5349297,-84.8173152,261.0,8.154,47.0,25.5,90.0,26.0,90.5,13.0,36.60000000000002,24.0,25.0,36.60000000000002,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:01,,56.0,225.0,7880.78,8.14,2.0,50.5348487,-84.8172709,205.0,8.14,47.0,25.0,88.5,25.5,90.0,13.0,36.60000000000002,24.0,25.0,36.60000000000002,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:02,,31.0,225.0,7889.02,7.924,2.0,50.5347663,-84.8172335,149.0,7.924,48.0,23.0,82.5,25.0,89.5,13.0,36.799999999999955,24.0,25.0,36.799999999999955,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:03,,5.0,225.0,7897.18,7.83,2.0,50.5346846,-84.8171885,93.0,7.83,48.0,21.0,76.0,24.5,89.0,13.0,36.799999999999955,24.0,25.0,36.799999999999955,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:04,,3.0,225.0,7904.5,7.156,2.0,50.5346118,-84.8171523,0.0,7.156,48.0,19.5,70.0,24.0,88.5,13.0,37.0,24.0,25.0,37.0,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:05,,18.0,225.0,7912.12,7.056,2.0,50.5345342,-84.8171158,5.0,7.056,49.0,17.5,64.0,23.5,88.0,13.0,37.0,24.0,25.0,37.0,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:06,,81.0,225.0,7919.36,7.074,2.0,50.5344582,-84.8170798,60.0,7.074,49.0,15.0,55.5,23.5,87.0,13.0,37.0,24.0,25.0,37.0,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:07,,82.0,225.0,7926.74,6.902,2.0,50.5343851,-84.8170447,166.0,6.902,41.0,13.0,45.0,24.0,86.5,13.0,37.200000000000045,24.0,25.0,37.200000000000045,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:08,,72.0,225.0,7933.83,6.257,2.0,50.534312,-84.8170255,185.0,6.257,28.0,10.5,35.0,24.0,85.5,13.0,37.39999999999998,24.0,25.0,37.39999999999998,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:09,,55.0,226.0,7940.33,5.919,2.0,50.5342443,-84.8169983,143.0,5.919,20.0,6.5,23.0,20.5,74.5,13.0,37.39999999999998,24.0,25.0,37.39999999999998,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:10,,38.0,226.0,7946.29,5.205,2.0,50.5341832,-84.8169718,101.0,5.205,12.0,3.0,11.5,17.0,63.5,13.0,37.60000000000002,24.0,25.0,37.60000000000002,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:11,,26.0,226.0,7950.95,3.561,2.0,50.5341339,-84.8169453,51.0,3.561,11.0,0.5,4.5,14.0,56.0,13.0,37.799999999999955,24.0,25.0,37.799999999999955,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:12,,15.0,226.0,7953.86,3.421,2.0,50.5341071,-84.8169354,30.0,3.421,15.0,0.5,9.0,11.5,58.5,13.0,38.0,24.0,25.0,38.0,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:13,,5.0,226.0,7955.67,2.222,2.0,50.5340892,-84.8169188,0.0,2.222,18.0,0.5,14.0,9.0,61.0,13.0,38.0,24.0,25.0,38.0,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:14,,0.0,226.0,7957.14,1.654,2.0,50.5340716,-84.8169181,0.0,1.654,22.0,0.0,19.0,7.0,63.0,13.0,38.200000000000045,24.0,25.0,38.200000000000045,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:15,,0.0,226.0,7958.08,1.117,2.0,50.5340629,-84.8169097,0.0,1.117,25.0,0.0,23.5,4.5,65.5,13.0,38.200000000000045,24.0,25.0,38.200000000000045,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:16,,0.0,226.0,7958.65,0.707,2.0,50.5340587,-84.8169097,0.0,0.707,29.0,0.0,28.5,2.0,68.0,13.0,38.39999999999998,24.0,25.0,38.39999999999998,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:26,,0.0,226.0,7958.85,3.491,1.0,50.5340112,-84.8168717,0.0,3.491,65.0,18.0,76.0,27.0,91.0,13.0,38.60000000000002,24.0,25.0,38.60000000000002,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:27,,0.0,226.0,7961.33,2.701,1.0,50.5339876,-84.8168532,0.0,2.701,68.0,19.5,81.0,30.0,93.5,13.0,38.60000000000002,24.0,25.0,38.60000000000002,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:28,,10.0,226.0,7964.33,2.928,1.0,50.53396,-84.8168342,22.0,2.928,72.0,21.5,85.5,33.0,95.5,13.0,38.60000000000002,24.0,25.0,38.60000000000002,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:29,,38.0,226.0,7968.18,3.646,1.0,50.5339275,-84.8168073,102.0,3.646,75.0,23.5,90.5,35.5,98.0,13.0,38.60000000000002,24.0,25.0,38.60000000000002,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:30,,61.0,226.0,7972.76,4.364,1.0,50.533882,-84.8167795,213.0,4.364,61.0,25.0,93.5,36.0,98.5,13.0,38.60000000000002,24.0,25.0,38.60000000000002,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:31,,78.0,226.0,7978.0,5.033,1.0,50.5338315,-84.816744,302.0,5.033,51.0,25.5,95.0,33.5,98.0,13.0,38.60000000000002,24.0,25.0,38.60000000000002,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:32,,86.0,227.0,7983.86,5.696,1.0,50.5337687,-84.8167171,365.0,5.696,51.0,26.5,96.5,31.5,97.5,13.0,38.60000000000002,24.0,25.0,38.60000000000002,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:33,,90.0,227.0,7990.27,6.238,1.0,50.5337037,-84.8166886,417.0,6.238,60.0,25.0,94.0,29.0,93.5,13.0,38.60000000000002,24.0,25.0,38.60000000000002,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:34,,90.0,228.0,7996.87,6.451,1.0,50.5336394,-84.8166526,364.0,6.451,52.0,24.0,91.5,26.5,90.0,13.0,38.799999999999955,24.0,25.0,38.799999999999955,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:35,,92.0,228.0,8003.45,6.5,1.0,50.5335745,-84.8166241,319.0,6.5,49.0,23.5,87.5,27.0,89.0,13.0,38.799999999999955,24.0,25.0,38.799999999999955,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:36,,93.0,228.0,8010.07,6.597,1.0,50.5335067,-84.8165879,295.0,6.597,50.0,23.0,83.5,27.5,86.0,13.0,38.799999999999955,24.0,25.0,38.799999999999955,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:37,,93.0,228.0,8016.53,6.49,1.0,50.5334401,-84.8165529,269.0,6.49,51.0,22.5,80.0,22.0,74.5,13.0,39.0,24.0,25.0,39.0,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:38,,93.0,229.0,8023.22,6.638,1.0,50.533375,-84.8165242,244.0,6.638,49.0,19.5,74.0,21.5,76.5,13.0,39.0,24.0,25.0,39.0,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:39,,93.0,229.0,8029.79,6.614,1.0,50.533311,-84.8164878,223.0,6.614,50.0,20.5,75.5,22.5,77.0,13.0,39.200000000000045,24.0,25.0,39.200000000000045,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:40,,93.0,229.0,8036.37,6.547,2.0,50.5332425,-84.8164513,233.0,6.547,51.0,21.5,77.5,24.5,79.0,13.0,39.200000000000045,24.0,25.0,39.200000000000045,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:41,,93.0,229.0,8043.04,6.475,2.0,50.5331748,-84.8164158,242.0,6.475,50.0,20.5,76.0,26.5,81.5,13.0,39.39999999999998,24.0,25.0,39.39999999999998,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:42,,93.0,230.0,8049.34,6.48,2.0,50.5331128,-84.8163888,243.0,6.48,49.0,20.0,71.0,26.0,82.0,13.0,39.60000000000002,24.0,25.0,39.60000000000002,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:32:43,,93.0,230.0,8055.75,6.397,2.0,50.5330456,-84.8163532,220.0,6.397,49.0,19.0,70.0,25.5,80.5,13.0,39.60000000000002,24.0,25.0,39.60000000000002,1.1,2022,11,3,14,5.8,238.0
2022-11-03 14:32:44,,92.0,230.0,8062.71,6.422,2.0,50.5329785,-84.8163239,213.0,6.422,48.0,18.5,69.0,24.0,77.5,13.0,39.799999999999955,24.0,25.0,39.799999999999955,1.54,2022,11,3,14,5.8,238.0
2022-11-03 14:32:45,,93.0,230.0,8069.14,6.437,2.0,50.5329106,-84.8162884,225.0,6.437,47.0,19.0,69.5,22.5,74.5,13.0,39.799999999999955,24.0,25.0,39.799999999999955,1.62,2022,11,3,14,5.8,238.0
2022-11-03 14:32:46,,93.0,230.0,8075.71,6.435,2.0,50.5328435,-84.8162614,228.0,6.435,49.0,20.0,70.5,22.0,73.5,13.0,40.0,24.0,25.0,40.0,1.67,2022,11,3,14,5.8,238.0
2022-11-03 14:32:47,,92.0,231.0,8082.15,6.345,2.0,50.5327791,-84.8162333,198.0,6.345,50.0,19.5,70.0,23.0,76.0,13.0,40.200000000000045,24.0,25.0,40.200000000000045,1.74,2022,11,3,14,5.8,238.0
2022-11-03 14:32:48,,92.0,231.0,8088.62,6.378,2.0,50.5327115,-84.8161977,196.0,6.378,44.0,19.0,69.5,23.5,78.0,13.0,40.200000000000045,24.0,25.0,40.200000000000045,1.74,2022,11,3,14,5.8,238.0
2022-11-03 14:32:49,,92.0,231.0,8095.24,6.374,2.0,50.532647,-84.8161693,206.0,6.374,49.0,18.5,69.0,24.5,80.0,13.0,40.39999999999998,25.0,25.0,40.39999999999998,1.71,2022,11,3,14,5.8,238.0
2022-11-03 14:32:50,,92.0,231.0,8101.79,6.263,2.0,50.5325832,-84.8161331,209.0,6.263,49.0,18.0,69.0,25.5,82.0,13.0,40.39999999999998,25.0,25.0,40.39999999999998,1.67,2022,11,3,14,5.8,238.0
2022-11-03 14:32:51,,93.0,232.0,8108.25,6.284,2.0,50.5325153,-84.8160974,214.0,6.284,45.0,17.5,68.0,26.0,83.5,13.0,40.60000000000002,25.0,25.0,40.60000000000002,1.63,2022,11,3,14,5.8,238.0
2022-11-03 14:32:52,,93.0,232.0,8114.79,6.33,2.0,50.5324511,-84.8160693,196.0,6.33,45.0,18.5,63.0,23.0,78.5,13.0,40.799999999999955,25.0,25.0,40.799999999999955,1.6,2022,11,3,14,5.8,238.0
2022-11-03 14:32:53,,93.0,232.0,8121.35,6.479,2.0,50.5323828,-84.8160329,191.0,6.479,53.0,19.5,68.0,21.5,75.0,13.0,40.799999999999955,25.0,25.0,40.799999999999955,1.57,2022,11,3,14,5.8,238.0
2022-11-03 14:32:54,,94.0,232.0,8128.08,6.612,2.0,50.5323149,-84.8159964,213.0,6.612,52.0,21.0,75.0,20.0,71.5,13.0,40.799999999999955,25.0,25.0,40.799999999999955,1.51,2022,11,3,14,5.8,238.0
2022-11-03 14:32:55,,95.0,232.0,8134.85,6.656,2.0,50.5322504,-84.8159608,235.0,6.656,58.0,23.0,82.0,20.5,72.0,13.0,40.799999999999955,25.0,25.0,40.799999999999955,1.41,2022,11,3,14,5.8,238.0
2022-11-03 14:32:56,,96.0,233.0,8141.75,6.921,2.0,50.532178,-84.8159327,243.0,6.921,62.0,25.5,88.0,23.5,77.0,13.0,41.0,25.0,25.0,41.0,1.32,2022,11,3,14,5.8,238.0
2022-11-03 14:32:57,,96.0,233.0,8148.76,7.088,2.0,50.5321103,-84.8158969,291.0,7.088,50.0,25.0,89.0,12.5,41.5,13.0,41.0,25.0,25.0,41.0,1.26,2022,11,3,14,5.8,238.0
2022-11-03 14:32:58,,94.0,233.0,8156.27,7.329,2.0,50.5320315,-84.8158589,305.0,7.329,49.0,29.0,95.0,23.0,72.0,13.0,41.0,25.0,25.0,41.0,1.14,2022,11,3,14,5.8,238.0
2022-11-03 14:32:59,,91.0,234.0,8163.79,7.46,2.0,50.5319583,-84.8158142,300.0,7.46,41.0,29.0,96.5,27.5,83.5,13.0,41.0,25.0,25.0,41.0,0.99,2022,11,3,14,5.8,238.0
2022-11-03 14:33:00,,89.0,234.0,8171.22,7.661,2.0,50.5318838,-84.8157792,297.0,7.661,45.0,27.0,94.0,26.0,80.0,13.0,41.200000000000045,25.0,25.0,41.200000000000045,0.83,2022,11,3,14,5.8,238.0
2022-11-03 14:33:01,,91.0,234.0,8179.38,7.757,2.0,50.5317994,-84.8157408,294.0,7.757,53.0,26.5,90.5,26.5,83.5,13.0,41.200000000000045,25.0,25.0,41.200000000000045,0.18,2022,11,3,14,5.8,238.0
2022-11-03 14:33:02,,92.0,234.0,8187.14,7.754,2.0,50.5317222,-84.8156961,288.0,7.754,52.0,26.5,87.0,27.0,87.0,13.0,41.200000000000045,25.0,25.0,41.200000000000045,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:03,,93.0,235.0,8195.06,7.964,2.0,50.5316443,-84.815659,252.0,7.964,52.0,28.5,91.5,26.0,82.5,13.0,41.200000000000045,25.0,25.0,41.200000000000045,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:04,,95.0,235.0,8203.38,8.116,2.0,50.5315582,-84.8156141,267.0,8.116,52.0,27.5,88.0,26.0,81.5,13.0,41.200000000000045,25.0,25.0,41.200000000000045,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:05,,95.0,235.0,8211.43,8.099,2.0,50.5314809,-84.8155774,273.0,8.099,51.0,24.0,78.5,26.5,83.5,13.0,41.200000000000045,25.0,25.0,41.200000000000045,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:06,,95.0,235.0,8219.66,7.966,2.0,50.5313948,-84.8155325,209.0,7.966,49.0,20.5,69.5,27.0,85.5,13.0,41.0,25.0,25.0,41.0,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:07,,94.0,236.0,8227.8,7.953,2.0,50.5313129,-84.8154953,172.0,7.953,47.0,18.5,64.5,27.0,85.5,13.0,41.200000000000045,25.0,25.0,41.200000000000045,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:08,,94.0,236.0,8235.81,7.876,2.0,50.5312346,-84.8154494,163.0,7.876,50.0,18.5,66.0,24.5,79.5,13.0,41.200000000000045,25.0,25.0,41.200000000000045,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:09,,93.0,236.0,8243.51,7.885,2.0,50.5311552,-84.8154058,167.0,7.885,52.0,19.5,70.0,22.5,74.0,13.0,41.200000000000045,25.0,25.0,41.200000000000045,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:10,,93.0,236.0,8251.74,7.853,2.0,50.5310719,-84.8153687,173.0,7.853,52.0,19.0,70.0,23.5,77.0,13.0,41.0,25.0,25.0,41.0,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:11,,93.0,236.0,8259.74,7.828,2.0,50.5309931,-84.8153318,170.0,7.828,53.0,20.0,68.0,23.0,75.0,13.0,41.200000000000045,25.0,25.0,41.200000000000045,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:12,,93.0,236.0,8267.4,7.735,2.0,50.5309129,-84.815296,167.0,7.735,49.0,19.5,68.0,23.0,74.0,13.0,41.200000000000045,25.0,25.0,41.200000000000045,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:13,,92.0,237.0,8275.21,7.744,2.0,50.5308344,-84.8152582,178.0,7.744,51.0,19.0,68.0,22.5,73.5,13.0,41.200000000000045,25.0,25.0,41.200000000000045,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:14,,93.0,237.0,8283.08,7.856,2.0,50.5307564,-84.8152134,192.0,7.856,51.0,18.5,68.5,22.5,74.5,13.0,41.200000000000045,25.0,25.0,41.200000000000045,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:15,,93.0,237.0,8290.97,7.87,2.0,50.5306751,-84.8151771,207.0,7.87,50.0,18.5,69.0,22.5,76.5,13.0,41.200000000000045,25.0,25.0,41.200000000000045,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:16,,93.0,237.0,8299.0,8.067,2.0,50.5305974,-84.81514,189.0,8.067,49.0,19.0,68.0,23.5,74.5,13.0,41.200000000000045,25.0,25.0,41.200000000000045,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:17,,94.0,237.0,8306.84,7.97,2.0,50.5305183,-84.8150965,174.0,7.97,47.0,18.5,66.0,22.0,72.5,13.0,41.200000000000045,25.0,25.0,41.200000000000045,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:18,,94.0,237.0,8315.18,7.95,2.0,50.5304336,-84.815058,169.0,7.95,49.0,17.5,66.0,22.0,73.0,13.0,41.200000000000045,25.0,25.0,41.200000000000045,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:19,,94.0,238.0,8323.15,7.971,2.0,50.5303515,-84.8150132,172.0,7.971,48.0,17.5,65.5,21.5,73.0,13.0,41.200000000000045,25.0,25.0,41.200000000000045,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:20,,95.0,238.0,8331.28,8.093,2.0,50.5302695,-84.814976,173.0,8.093,42.0,17.0,65.0,20.0,71.0,13.0,41.0,25.0,25.0,41.0,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:21,,75.0,238.0,8339.32,7.691,2.0,50.5301885,-84.8149315,171.0,7.691,30.0,18.0,69.5,20.0,71.5,13.0,41.0,25.0,25.0,41.0,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:22,,55.0,238.0,8347.19,7.792,2.0,50.5301101,-84.814894,156.0,7.792,18.0,11.0,46.5,22.0,73.0,13.0,41.0,25.0,25.0,41.0,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:23,,85.0,238.0,8355.31,7.858,2.0,50.5300284,-84.8148492,144.0,7.858,33.0,12.5,47.5,19.0,71.0,13.0,41.200000000000045,25.0,25.0,41.200000000000045,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:24,,93.0,238.0,8363.23,8.164,2.0,50.5299516,-84.8148134,159.0,8.164,44.0,16.5,59.0,18.5,71.5,13.0,41.200000000000045,25.0,25.0,41.200000000000045,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:25,,94.0,239.0,8371.46,8.024,2.0,50.5298645,-84.8147766,206.0,8.024,48.0,16.5,63.5,23.0,78.0,13.0,41.200000000000045,25.0,25.0,41.200000000000045,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:26,,94.0,239.0,8379.5,7.962,2.0,50.5297827,-84.8147402,217.0,7.962,48.0,17.5,65.5,21.0,74.0,13.0,41.200000000000045,25.0,25.0,41.200000000000045,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:27,,94.0,239.0,8387.68,8.154,2.0,50.5297007,-84.8147032,222.0,8.154,47.0,18.5,67.0,22.0,73.5,13.0,41.200000000000045,25.0,25.0,41.200000000000045,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:28,,95.0,239.0,8396.02,8.378,2.0,50.5296151,-84.8146588,230.0,8.378,44.0,19.5,71.5,23.0,75.0,13.0,41.200000000000045,25.0,25.0,41.200000000000045,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:29,,97.0,240.0,8404.69,8.404,2.0,50.5295271,-84.8146207,253.0,8.404,41.0,22.0,82.0,22.5,76.0,13.0,41.0,25.0,25.0,41.0,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:30,,95.0,240.0,8413.1,8.631,2.0,50.5294452,-84.8145756,300.0,8.631,39.0,24.0,88.0,22.5,76.0,13.0,41.0,25.0,25.0,41.0,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:31,,96.0,240.0,8421.91,8.874,2.0,50.5293548,-84.8145311,354.0,8.874,48.0,26.0,91.5,25.5,85.5,13.0,41.0,25.0,25.0,41.0,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:32,,98.0,241.0,8430.99,9.126,2.0,50.5292627,-84.8144937,361.0,9.126,49.0,26.5,90.5,26.0,89.0,13.0,41.0,25.0,25.0,41.0,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:33,,100.0,241.0,8440.1,9.115,2.0,50.529168,-84.8144484,349.0,9.115,50.0,26.0,87.0,25.0,89.5,13.0,41.0,25.0,25.0,41.0,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:34,,101.0,241.0,8449.17,9.154,2.0,50.5290773,-84.814403,322.0,9.154,51.0,25.5,84.0,24.0,88.5,13.0,40.799999999999955,25.0,25.0,40.799999999999955,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:35,,96.0,242.0,8458.54,9.319,2.0,50.5289849,-84.814357,289.0,9.319,53.0,25.5,83.0,23.0,82.5,13.0,40.799999999999955,25.0,25.0,40.799999999999955,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:36,,94.0,242.0,8467.57,9.339,2.0,50.5288938,-84.8143136,302.0,9.339,53.0,25.5,86.5,25.0,84.5,13.0,40.799999999999955,25.0,25.0,40.799999999999955,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:37,,95.0,242.0,8476.92,9.42,2.0,50.5287972,-84.8142677,315.0,9.42,53.0,26.0,90.5,27.0,87.0,13.0,40.799999999999955,25.0,25.0,40.799999999999955,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:38,,96.0,243.0,8486.75,9.431,2.0,50.5286978,-84.8142203,326.0,9.431,51.0,26.0,93.5,28.5,89.0,13.0,40.799999999999955,25.0,25.0,40.799999999999955,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:39,,97.0,243.0,8496.41,9.664,2.0,50.5286018,-84.814174,345.0,9.664,50.0,26.0,95.0,28.0,90.0,13.0,40.799999999999955,25.0,25.0,40.799999999999955,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:40,,98.0,243.0,8505.92,9.877,2.0,50.5285037,-84.814121,355.0,9.877,49.0,25.5,93.5,27.0,92.0,13.0,40.799999999999955,25.0,25.0,40.799999999999955,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:41,,99.0,244.0,8515.76,9.72,2.0,50.5284076,-84.8140754,312.0,9.72,45.0,24.0,86.0,26.0,91.5,13.0,40.60000000000002,25.0,25.0,40.60000000000002,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:42,,99.0,244.0,8525.58,9.755,2.0,50.5283076,-84.8140299,277.0,9.755,48.0,22.5,81.5,26.0,90.5,13.0,40.60000000000002,25.0,25.0,40.60000000000002,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:43,,99.0,244.0,8535.5,9.854,2.0,50.5282063,-84.8139839,259.0,9.854,49.0,21.5,79.0,26.0,90.0,13.0,40.60000000000002,25.0,25.0,40.60000000000002,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:44,,100.0,244.0,8545.08,9.863,2.0,50.528107,-84.8139378,257.0,9.863,50.0,21.0,77.5,25.5,89.5,13.0,40.60000000000002,25.0,25.0,40.60000000000002,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:45,,100.0,245.0,8554.91,9.893,2.0,50.5280114,-84.8138841,254.0,9.893,51.0,22.0,77.0,23.5,85.0,13.0,40.39999999999998,25.0,25.0,40.39999999999998,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:46,,100.0,245.0,8564.78,9.906,2.0,50.5279112,-84.813838,241.0,9.906,52.0,20.5,74.5,22.0,77.0,13.0,40.39999999999998,25.0,25.0,40.39999999999998,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:47,,101.0,245.0,8574.68,9.996,2.0,50.5278083,-84.8137852,204.0,9.996,47.0,18.5,69.0,20.5,71.0,13.0,40.200000000000045,25.0,25.0,40.200000000000045,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:48,,101.0,245.0,8584.55,9.512,3.0,50.5277107,-84.8137474,148.0,9.512,46.0,17.0,61.5,20.0,70.0,13.0,40.0,25.0,25.0,40.0,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:49,,102.0,245.0,8594.2,10.073,3.0,50.5276111,-84.8137021,142.0,10.073,53.0,18.0,63.0,19.0,63.0,13.0,39.799999999999955,25.0,25.0,39.799999999999955,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:50,,103.0,246.0,8604.15,10.212,3.0,50.527509,-84.8136563,154.0,10.212,54.0,19.0,65.5,18.0,63.0,13.0,39.60000000000002,25.0,25.0,39.60000000000002,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:51,,104.0,246.0,8614.99,10.257,3.0,50.527395,-84.8136105,171.0,10.257,56.0,20.0,68.0,17.0,64.5,13.0,39.39999999999998,25.0,25.0,39.39999999999998,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:52,,105.0,246.0,8625.57,10.444,3.0,50.5272873,-84.8135649,194.0,10.444,57.0,19.5,68.0,17.5,66.0,13.0,39.200000000000045,25.0,25.0,39.200000000000045,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:53,,83.0,246.0,8636.49,10.411,3.0,50.5271781,-84.8135102,165.0,10.411,56.0,18.5,66.5,19.0,68.0,13.0,38.799999999999955,25.0,25.0,38.799999999999955,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:54,,51.0,246.0,8647.1,10.009,3.0,50.5270733,-84.8134551,112.0,10.009,59.0,20.0,72.5,17.5,64.5,13.0,38.60000000000002,25.0,25.0,38.60000000000002,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:55,,19.0,246.0,8656.67,9.676,3.0,50.5269786,-84.8134018,59.0,9.676,77.0,22.0,79.0,16.5,61.0,13.0,38.39999999999998,25.0,25.0,38.39999999999998,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:56,,38.0,246.0,8666.46,9.877,3.0,50.5268787,-84.8133564,33.0,9.877,94.0,23.5,85.0,15.0,57.5,13.0,38.0,25.0,25.0,38.0,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:33:57,,107.0,246.0,8676.23,9.959,2.0,50.5267789,-84.8133104,193.0,9.959,72.0,25.0,90.5,14.5,55.5,13.0,37.799999999999955,25.0,26.0,37.799999999999955,-1.74,2022,11,3,14,5.8,238.0
