distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,cadence,calories,left_pedal_smoothness,left_right_balance,power,right_pedal_smoothness,right_torque_effectiveness,left_torque_effectiveness,temperature,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
2377.89,4.781,2,50.5168442,-84.8078493,4.781,2023-01-19 23:57:45,,46.0,82.0,35.0,52.0,30.0,4.5,87.0,88.5,4.0,55.39999999999998,8.0,8.0,55.39999999999998,2.01,2023,1,19,23,3.96,43.0
2383.03,5.383,2,50.5168032,-84.8079014,5.383,2023-01-19 23:57:46,,59.0,82.0,33.5,52.0,242.0,7.5,88.5,88.0,4.0,55.39999999999998,8.0,8.0,55.39999999999998,2.1,2023,1,19,23,3.96,43.0
2388.89,6.087,2,50.5167521,-84.8079563,6.087,2023-01-19 23:57:47,,68.0,83.0,32.5,51.0,373.0,10.5,90.0,87.5,4.0,55.39999999999998,8.0,8.0,55.39999999999998,1.9,2023,1,19,23,3.96,43.0
2395.55,6.728,2,50.5166973,-84.8080111,6.728,2023-01-19 23:57:48,,81.0,83.0,31.0,51.0,512.0,13.5,91.5,87.0,4.0,55.200000000000045,8.0,8.0,55.200000000000045,0.32,2023,1,19,23,3.96,43.0
2402.9,7.703,2,50.5166393,-84.8080791,7.703,2023-01-19 23:57:49,,88.0,84.0,29.5,52.0,557.0,16.5,93.0,86.5,4.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,19,23,3.96,43.0
2410.72,8.182,2,50.5165782,-84.8081567,8.182,2023-01-19 23:57:50,,96.0,85.0,28.0,54.0,557.0,19.5,94.5,86.0,4.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,19,23,3.96,43.0
2419.45,8.403,2,50.5165072,-84.8082461,8.403,2023-01-19 23:57:51,,102.0,85.0,27.0,55.0,477.0,22.5,96.0,85.5,4.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,19,23,3.96,43.0
2428.39,8.612,2,50.5164337,-84.8083248,8.612,2023-01-19 23:57:52,,100.0,85.0,25.5,58.0,337.0,25.5,97.5,85.0,4.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,19,23,3.96,43.0
2437.66,8.666,2,50.5163575,-84.8084109,8.666,2023-01-19 23:57:53,,100.0,86.0,24.5,56.0,248.0,26.5,95.0,84.5,4.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,19,23,3.96,43.0
2446.39,8.67,2,50.5162852,-84.8084933,8.67,2023-01-19 23:57:54,,101.0,86.0,23.5,54.0,252.0,25.5,90.5,83.0,4.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,19,23,3.96,43.0
2455.68,8.759,2,50.5162114,-84.8085895,8.759,2023-01-19 23:57:55,,103.0,86.0,23.0,52.0,256.0,25.0,86.0,81.5,4.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,19,23,3.96,43.0
2464.87,8.696,2,50.5161414,-84.8086837,8.696,2023-01-19 23:57:56,,103.0,86.0,21.0,51.0,249.0,26.5,86.5,75.5,4.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,19,23,3.96,43.0
2473.69,8.585,2,50.5160738,-84.8087673,8.585,2023-01-19 23:57:57,,103.0,86.0,19.0,47.0,240.0,28.5,87.0,69.0,4.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,19,23,3.96,43.0
2482.46,8.546,2,50.5160022,-84.8088493,8.546,2023-01-19 23:57:58,,102.0,87.0,16.5,43.0,197.0,25.5,80.5,58.0,4.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,19,23,3.96,43.0
2491.16,8.522,2,50.515929,-84.8089316,8.522,2023-01-19 23:57:59,,102.0,87.0,15.0,43.0,172.0,22.0,73.0,50.5,4.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,19,23,3.96,43.0
2499.76,8.354,2,50.5158569,-84.8090063,8.354,2023-01-19 23:58:00,,102.0,87.0,16.5,46.0,147.0,21.5,72.0,55.5,4.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,19,23,3.96,43.0
2508.08,8.061,2,50.5157914,-84.8090845,8.061,2023-01-19 23:58:01,,77.0,87.0,18.0,49.0,116.0,21.0,71.5,60.5,4.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,19,23,3.96,43.0
2515.94,7.324,2,50.5157311,-84.8091661,7.324,2023-01-19 23:58:02,,48.0,87.0,12.0,51.0,97.0,21.0,71.5,65.5,4.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,19,23,3.96,43.0
2522.85,6.073,2,50.5156771,-84.8092369,6.073,2023-01-19 23:58:03,,18.0,87.0,4.5,52.0,79.0,21.0,71.5,70.5,4.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,19,23,3.96,43.0
2528.59,5.432,2,50.5156332,-84.8092945,5.432,2023-01-19 23:58:04,,35.0,87.0,2.5,53.0,10.0,21.0,72.0,75.0,4.0,55.799999999999955,8.0,8.0,55.799999999999955,0.0,2023,1,19,23,3.96,43.0
2533.82,5.266,2,50.5155959,-84.8093552,5.266,2023-01-19 23:58:05,,59.0,87.0,9.5,55.0,23.0,21.0,73.0,80.0,4.0,55.799999999999955,8.0,8.0,55.799999999999955,0.0,2023,1,19,23,3.96,43.0
2539.13,5.536,2,50.5155593,-84.8094126,5.536,2023-01-19 23:58:06,,74.0,87.0,16.5,55.0,107.0,21.0,74.0,85.0,4.0,55.799999999999955,8.0,8.0,55.799999999999955,0.0,2023,1,19,23,3.96,43.0
2544.81,6.107,2,50.5155167,-84.8094733,6.107,2023-01-19 23:58:07,,86.0,88.0,23.0,46.0,259.0,21.0,75.0,89.5,3.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,19,23,3.96,43.0
2551.18,6.299,2,50.5154712,-84.809537,6.299,2023-01-19 23:58:08,29.0,91.0,88.0,25.5,46.0,329.0,24.0,85.5,86.5,3.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,19,23,3.96,43.0
2557.6,6.37,2,50.5154224,-84.8096007,6.37,2023-01-19 23:58:09,,94.0,88.0,23.0,44.0,263.0,27.0,96.0,77.5,3.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,19,23,3.96,43.0
2564.07,6.318,2,50.5153686,-84.809665,6.318,2023-01-19 23:58:10,,94.0,88.0,17.5,42.0,205.0,27.0,94.5,67.0,3.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,19,23,3.96,43.0
2570.22,6.108,2,50.5153205,-84.8097289,6.108,2023-01-19 23:58:11,,94.0,88.0,14.5,43.0,176.0,25.5,80.0,61.0,3.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,19,23,3.96,43.0
2576.05,5.978,2,50.5152756,-84.8097852,5.978,2023-01-19 23:58:12,,94.0,89.0,14.5,42.0,139.0,23.0,70.0,57.5,3.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,19,23,3.96,43.0
2582.18,6.018,2,50.5152264,-84.8098468,6.018,2023-01-19 23:58:13,,93.0,89.0,15.0,44.0,127.0,20.5,64.5,54.5,3.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,19,23,3.96,43.0
2588.33,5.878,2,50.5151795,-84.8099108,5.878,2023-01-19 23:58:14,,91.0,89.0,15.0,47.0,117.0,19.0,63.5,53.5,3.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,19,23,3.96,43.0
2594.42,5.828,2,50.5151372,-84.8099746,5.828,2023-01-19 23:58:15,,90.0,89.0,16.5,50.0,110.0,18.5,66.0,56.5,3.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,19,23,3.96,43.0
2599.79,4.97,2,50.5151028,-84.8100318,4.97,2023-01-19 23:58:16,,85.0,89.0,16.5,51.0,103.0,16.5,62.5,56.5,3.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,19,23,3.96,43.0
2603.78,3.576,2,50.5150745,-84.8100793,3.576,2023-01-19 23:58:17,,73.0,89.0,14.5,46.0,81.0,16.0,55.5,49.5,3.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,19,23,3.96,43.0
2606.41,2.191,2,50.5150571,-84.8101051,2.191,2023-01-19 23:58:18,,48.0,89.0,7.0,14.0,60.0,18.0,59.0,51.5,3.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,19,23,3.96,43.0
2608.21,1.673,2,50.5150401,-84.8101234,1.673,2023-01-19 23:58:19,,38.0,89.0,0.0,0.0,54.0,20.0,65.5,59.5,3.0,55.799999999999955,8.0,8.0,55.799999999999955,0.0,2023,1,19,23,3.96,43.0
2609.83,1.647,2,50.5150286,-84.8101413,1.647,2023-01-19 23:58:20,,30.0,89.0,0.0,0.0,51.0,20.0,65.5,67.0,3.0,55.799999999999955,8.0,8.0,55.799999999999955,0.0,2023,1,19,23,3.96,43.0
2611.85,1.958,2,50.5150194,-84.8101662,1.958,2023-01-19 23:58:21,,22.0,89.0,0.0,0.0,48.0,20.0,65.5,75.0,3.0,55.799999999999955,8.0,8.0,55.799999999999955,0.0,2023,1,19,23,3.96,43.0
2614.4,2.543,2,50.5150069,-84.8102005,2.543,2023-01-19 23:58:22,,32.0,89.0,0.0,0.0,46.0,20.0,65.5,83.0,3.0,55.799999999999955,8.0,8.0,55.799999999999955,1.12,2023,1,19,23,3.96,43.0
2617.02,2.217,2,50.5149934,-84.8102365,2.217,2023-01-19 23:58:23,,45.0,89.0,13.0,16.0,135.0,31.5,82.5,91.0,3.0,55.799999999999955,8.0,8.0,55.799999999999955,1.55,2023,1,19,23,3.96,43.0
2619.08,1.539,2,50.5149895,-84.8102599,1.539,2023-01-19 23:58:24,,45.0,90.0,23.0,35.0,145.0,39.5,98.5,87.5,3.0,56.0,8.0,8.0,56.0,1.69,2023,1,19,23,3.96,43.0
2619.59,0.374,2,50.5149895,-84.8102782,0.374,2023-01-19 23:58:25,,34.0,90.0,,,121.0,,,,3.0,56.0,8.0,8.0,56.0,1.69,2023,1,19,23,3.96,43.0
2619.59,0.848,2,50.5149895,-84.8103014,0.848,2023-01-20 00:03:00,,0.0,90.0,,,0.0,,,,3.0,56.0,8.0,8.0,56.0,0.0,2023,1,20,0,3.76,50.0
2619.59,1.366,2,50.5149895,-84.8103014,1.366,2023-01-20 00:03:01,,2.0,90.0,,,0.0,,,,3.0,56.0,8.0,8.0,56.0,0.0,2023,1,20,0,3.76,50.0
2627.32,2.43,2,50.5149556,-84.8104061,2.43,2023-01-20 00:03:02,,14.0,90.0,,,21.0,,,,3.0,56.0,8.0,8.0,56.0,0.0,2023,1,20,0,3.76,50.0
2633.42,3.319,2,50.5149284,-84.8104878,3.319,2023-01-20 00:03:03,,25.0,90.0,,,38.0,,,,3.0,56.0,8.0,8.0,56.0,0.0,2023,1,20,0,3.76,50.0
2636.98,4.0,2,50.514912,-84.8105345,4.0,2023-01-20 00:03:04,,51.0,90.0,22.5,,99.0,24.5,97.5,97.5,3.0,56.0,8.0,8.0,56.0,0.0,2023,1,20,0,3.76,50.0
2641.49,4.619,2,50.5148894,-84.8105903,4.619,2023-01-20 00:03:05,,67.0,90.0,27.0,,160.0,28.0,94.5,95.0,3.0,56.0,8.0,8.0,56.0,0.0,2023,1,20,0,3.76,50.0
2646.35,5.213,2,50.5148644,-84.8106493,5.213,2023-01-20 00:03:06,,75.0,90.0,25.0,,206.0,29.5,95.5,86.0,3.0,56.0,8.0,8.0,56.0,0.0,2023,1,20,0,3.76,50.0
2651.83,5.373,2,50.5148377,-84.8107185,5.373,2023-01-20 00:03:07,,80.0,91.0,24.0,54.0,230.0,28.0,93.0,83.0,3.0,55.799999999999955,8.0,8.0,55.799999999999955,0.0,2023,1,20,0,3.76,50.0
2657.17,5.519,2,50.5148114,-84.8107885,5.519,2023-01-20 00:03:08,,85.0,91.0,26.5,50.0,254.0,26.0,86.5,89.5,3.0,55.799999999999955,8.0,8.0,55.799999999999955,0.0,2023,1,20,0,3.76,50.0
2662.57,5.353,2,50.5147876,-84.81086,5.353,2023-01-20 00:03:09,,85.0,91.0,26.5,47.0,224.0,28.0,90.0,89.0,3.0,55.799999999999955,8.0,8.0,55.799999999999955,0.0,2023,1,20,0,3.76,50.0
2668.19,5.133,2,50.5147644,-84.8109343,5.133,2023-01-20 00:03:10,,80.0,91.0,21.0,43.0,162.0,27.5,89.0,68.0,3.0,55.799999999999955,8.0,8.0,55.799999999999955,0.0,2023,1,20,0,3.76,50.0
2673.86,4.975,2,50.514741,-84.8110092,4.975,2023-01-20 00:03:11,,50.0,91.0,8.5,48.0,37.0,22.5,75.0,63.0,3.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,20,0,3.76,50.0
2679.07,4.765,2,50.5147131,-84.811076,4.765,2023-01-20 00:03:12,,41.0,91.0,2.0,54.0,23.0,19.5,66.5,65.5,3.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,20,0,3.76,50.0
2684.12,4.536,2,50.5146835,-84.8111398,4.536,2023-01-20 00:03:13,,31.0,91.0,5.5,59.0,14.0,21.0,71.0,68.5,3.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,20,0,3.76,50.0
2689.09,4.76,2,50.5146557,-84.8112033,4.76,2023-01-20 00:03:14,,22.0,91.0,9.5,64.0,5.0,22.5,75.5,71.0,3.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,20,0,3.76,50.0
2694.11,4.952,2,50.5146267,-84.8112637,4.952,2023-01-20 00:03:15,,50.0,91.0,13.5,70.0,29.0,23.5,79.5,74.0,3.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,20,0,3.76,50.0
2699.16,5.067,2,50.514597,-84.8113231,5.067,2023-01-20 00:03:16,,77.0,92.0,17.0,51.0,88.0,25.0,84.0,76.5,3.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,20,0,3.76,50.0
2705.06,5.499,2,50.5145674,-84.8113989,5.499,2023-01-20 00:03:17,,81.0,92.0,21.0,62.0,237.0,26.5,88.5,79.5,3.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,20,0,3.76,50.0
2711.28,6.048,2,50.5145378,-84.8114808,6.048,2023-01-20 00:03:18,,84.0,92.0,24.5,71.0,232.0,27.5,92.5,82.5,3.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,20,0,3.76,50.0
2718.33,6.854,2,50.5145035,-84.8115687,6.854,2023-01-20 00:03:19,,92.0,92.0,26.0,61.0,254.0,27.5,95.0,86.5,3.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,20,0,3.76,50.0
2725.3,6.929,2,50.5144737,-84.8116598,6.929,2023-01-20 00:03:20,,94.0,93.0,20.0,52.0,298.0,26.5,92.5,69.5,3.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,20,0,3.76,50.0
2732.01,6.771,2,50.5144398,-84.8117508,6.771,2023-01-20 00:03:21,,95.0,93.0,18.0,43.0,221.0,27.5,90.0,63.5,3.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
2738.97,6.903,2,50.5144032,-84.8118356,6.903,2023-01-20 00:03:22,,95.0,93.0,17.5,40.0,188.0,28.5,88.0,61.5,3.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
2745.96,6.802,2,50.5143669,-84.811924,6.802,2023-01-20 00:03:23,,96.0,93.0,18.5,43.0,209.0,29.0,85.5,65.5,3.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
2752.97,6.755,2,50.5143308,-84.8120142,6.755,2023-01-20 00:03:24,,99.0,93.0,23.5,48.0,236.0,25.5,80.5,87.5,3.0,55.200000000000045,8.0,8.0,55.200000000000045,0.0,2023,1,20,0,3.76,50.0
2759.49,6.742,2,50.5142975,-84.812099,6.742,2023-01-20 00:03:25,,101.0,94.0,22.0,48.0,261.0,26.0,88.5,79.0,3.0,55.200000000000045,8.0,8.0,55.200000000000045,0.0,2023,1,20,0,3.76,50.0
2766.61,7.043,2,50.5142623,-84.8121878,7.043,2023-01-20 00:03:26,,101.0,94.0,21.5,48.0,233.0,26.0,90.5,76.5,3.0,55.200000000000045,8.0,8.0,55.200000000000045,0.0,2023,1,20,0,3.76,50.0
2774.45,7.636,2,50.5142262,-84.8122911,7.636,2023-01-20 00:03:27,,102.0,94.0,22.0,46.0,182.0,26.0,90.0,76.0,3.0,55.200000000000045,8.0,8.0,55.200000000000045,0.0,2023,1,20,0,3.76,50.0
2782.16,7.671,2,50.5141928,-84.8123946,7.671,2023-01-20 00:03:28,,102.0,94.0,22.0,44.0,195.0,25.5,89.0,76.0,3.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
2789.78,7.621,2,50.5141609,-84.8124949,7.621,2023-01-20 00:03:29,,81.0,94.0,22.5,42.0,175.0,25.5,88.5,76.0,3.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
2797.39,7.63,2,50.514129,-84.8125949,7.63,2023-01-20 00:03:30,,76.0,95.0,22.5,39.0,157.0,25.5,88.0,76.0,3.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
2804.6,7.288,2,50.5141008,-84.812694,7.288,2023-01-20 00:03:31,,79.0,95.0,23.0,47.0,156.0,25.5,87.0,75.5,3.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
2812.14,7.482,2,50.514067,-84.812794,7.482,2023-01-20 00:03:32,,79.0,95.0,23.0,50.0,173.0,25.5,86.5,75.5,3.0,55.200000000000045,8.0,8.0,55.200000000000045,0.0,2023,1,20,0,3.76,50.0
2819.75,7.567,2,50.5140304,-84.8128881,7.567,2023-01-20 00:03:33,,79.0,95.0,23.5,49.0,173.0,25.0,85.5,75.5,3.0,55.200000000000045,8.0,8.0,55.200000000000045,0.0,2023,1,20,0,3.76,50.0
2827.38,7.612,2,50.5139908,-84.8129853,7.612,2023-01-20 00:03:34,,79.0,95.0,23.5,49.0,168.0,25.0,85.0,75.0,3.0,55.200000000000045,8.0,8.0,55.200000000000045,0.0,2023,1,20,0,3.76,50.0
2834.91,7.364,2,50.5139566,-84.8130849,7.364,2023-01-20 00:03:35,,82.0,95.0,24.0,49.0,163.0,25.0,84.5,75.0,3.0,55.0,8.0,8.0,55.0,0.0,2023,1,20,0,3.76,50.0
2842.33,7.159,2,50.513921,-84.8131797,7.159,2023-01-20 00:03:36,,90.0,96.0,24.0,48.0,173.0,25.0,83.0,75.0,3.0,55.0,8.0,8.0,55.0,0.0,2023,1,20,0,3.76,50.0
2849.91,7.466,2,50.5138813,-84.8132775,7.466,2023-01-20 00:03:37,,91.0,96.0,24.0,45.0,164.0,24.5,80.5,74.5,3.0,55.0,8.0,8.0,55.0,0.0,2023,1,20,0,3.76,50.0
2857.29,7.433,2,50.5138406,-84.8133704,7.433,2023-01-20 00:03:38,,90.0,96.0,24.0,40.0,144.0,24.0,78.0,74.5,3.0,55.0,8.0,8.0,55.0,0.0,2023,1,20,0,3.76,50.0
2864.42,7.201,2,50.5138027,-84.8134618,7.201,2023-01-20 00:03:39,,89.0,96.0,24.0,41.0,129.0,24.0,75.0,74.5,3.0,55.0,8.0,8.0,55.0,0.0,2023,1,20,0,3.76,50.0
2871.45,6.917,2,50.5137679,-84.8135529,6.917,2023-01-20 00:03:40,,88.0,96.0,24.5,40.0,124.0,23.5,72.5,74.0,3.0,55.0,8.0,8.0,55.0,0.0,2023,1,20,0,3.76,50.0
2878.46,6.613,2,50.5137338,-84.8136438,6.613,2023-01-20 00:03:41,,86.0,96.0,24.5,41.0,104.0,23.0,70.0,74.0,3.0,55.0,8.0,8.0,55.0,0.0,2023,1,20,0,3.76,50.0
2885.25,6.345,2,50.5136984,-84.8137275,6.345,2023-01-20 00:03:42,,84.0,96.0,24.5,42.0,99.0,23.0,67.5,74.0,3.0,55.0,8.0,8.0,55.0,0.0,2023,1,20,0,3.76,50.0
2891.9,6.465,2,50.5136619,-84.8138097,6.465,2023-01-20 00:03:43,,83.0,96.0,24.5,43.0,100.0,22.5,65.0,73.5,3.0,55.0,8.0,8.0,55.0,0.0,2023,1,20,0,3.76,50.0
2898.69,6.163,2,50.5136254,-84.8138918,6.163,2023-01-20 00:03:44,,83.0,97.0,24.5,43.0,122.0,22.0,62.5,73.5,3.0,55.0,8.0,8.0,55.0,0.0,2023,1,20,0,3.76,50.0
2905.59,6.87,2,50.5135856,-84.8139806,6.87,2023-01-20 00:03:45,,85.0,97.0,23.5,43.0,232.0,23.5,72.0,73.0,3.0,55.200000000000045,8.0,8.0,55.200000000000045,0.0,2023,1,20,0,3.76,50.0
2912.9,7.327,2,50.5135386,-84.8140641,7.327,2023-01-20 00:03:46,,89.0,97.0,22.5,42.0,301.0,26.0,85.5,72.0,3.0,55.200000000000045,8.0,8.0,55.200000000000045,0.0,2023,1,20,0,3.76,50.0
2920.41,7.429,2,50.5134915,-84.8141531,7.429,2023-01-20 00:03:47,,90.0,97.0,19.5,37.0,262.0,28.0,95.5,65.0,3.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
2927.34,6.428,2,50.5134492,-84.8142312,6.428,2023-01-20 00:03:48,,73.0,97.0,12.0,30.0,148.0,28.0,95.5,40.0,3.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
2933.48,5.826,2,50.513405,-84.8142974,5.826,2023-01-20 00:03:49,,65.0,98.0,13.0,23.0,87.0,23.0,74.0,46.0,3.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,20,0,3.76,50.0
2939.17,5.548,2,50.5133526,-84.8143418,5.548,2023-01-20 00:03:50,,66.0,98.0,14.5,62.0,61.0,15.5,77.5,50.5,3.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,20,0,3.76,50.0
2944.54,5.475,2,50.5132993,-84.814371,5.475,2023-01-20 00:03:51,,73.0,98.0,15.5,56.0,50.0,8.0,89.0,54.5,3.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,20,0,3.76,50.0
2950.23,5.491,2,50.5132404,-84.8143923,5.491,2023-01-20 00:03:52,,73.0,98.0,17.0,40.0,96.0,0.0,99.5,58.5,3.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,20,0,3.76,50.0
2956.15,5.81,2,50.5131774,-84.8143908,5.81,2023-01-20 00:03:53,,76.0,98.0,16.0,38.0,112.0,14.0,65.0,59.0,3.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,20,0,3.76,50.0
2962.27,6.067,2,50.5131137,-84.8143685,6.067,2023-01-20 00:03:54,,82.0,98.0,22.0,46.0,126.0,19.5,65.5,69.5,3.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,20,0,3.76,50.0
2968.4,6.315,2,50.5130537,-84.8143283,6.315,2023-01-20 00:03:55,,87.0,98.0,29.0,49.0,135.0,22.5,77.0,81.0,3.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,20,0,3.76,50.0
2974.82,6.391,2,50.5129943,-84.8142826,6.391,2023-01-20 00:03:56,,84.0,98.0,29.5,52.0,214.0,23.5,81.5,82.5,3.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,20,0,3.76,50.0
2981.29,6.498,2,50.5129319,-84.8142437,6.498,2023-01-20 00:03:57,,90.0,99.0,15.5,51.0,209.0,16.5,65.0,61.5,3.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
2987.81,6.652,2,50.5128712,-84.8142005,6.652,2023-01-20 00:03:58,,95.0,99.0,18.5,34.0,198.0,21.0,75.0,68.0,3.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
2994.62,6.712,2,50.5128054,-84.814155,6.712,2023-01-20 00:03:59,,96.0,99.0,21.0,46.0,212.0,26.0,85.0,75.0,3.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
3001.48,6.7,2,50.512737,-84.814116,6.7,2023-01-20 00:04:00,,93.0,99.0,23.0,35.0,199.0,29.0,91.0,80.0,3.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
3008.13,6.7,2,50.5126703,-84.8140805,6.7,2023-01-20 00:04:01,,82.0,99.0,24.5,33.0,180.0,31.0,92.5,83.5,3.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
3015.17,6.88,2,50.512598,-84.8140436,6.88,2023-01-20 00:04:02,,82.0,100.0,25.5,44.0,181.0,33.5,94.5,87.5,3.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
3022.24,6.936,2,50.5125283,-84.8140137,6.936,2023-01-20 00:04:03,,86.0,100.0,26.5,46.0,207.0,35.5,96.0,91.0,3.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
3029.28,7.06,2,50.5124564,-84.8139797,7.06,2023-01-20 00:04:04,,88.0,100.0,25.0,53.0,233.0,33.0,95.0,86.5,3.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
3036.62,7.026,2,50.51238,-84.8139497,7.026,2023-01-20 00:04:05,,89.0,100.0,22.5,42.0,238.0,29.5,92.5,79.0,3.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
3043.79,6.901,2,50.5123092,-84.8139158,6.901,2023-01-20 00:04:06,,89.0,101.0,21.0,36.0,216.0,25.5,87.0,74.5,3.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
3050.92,6.878,2,50.512238,-84.8138796,6.878,2023-01-20 00:04:07,,89.0,101.0,22.0,40.0,202.0,21.0,72.0,76.5,3.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
3058.08,6.894,2,50.5121656,-84.8138368,6.894,2023-01-20 00:04:08,28.0,88.0,101.0,17.0,44.0,182.0,26.0,80.5,61.0,3.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
3065.33,6.891,2,50.5120929,-84.8137979,6.891,2023-01-20 00:04:09,,88.0,101.0,18.5,44.0,162.0,23.5,73.5,63.0,3.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
3072.4,6.72,2,50.5120229,-84.8137613,6.72,2023-01-20 00:04:10,,87.0,101.0,17.5,40.0,131.0,21.0,68.5,58.5,3.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
3079.05,6.579,2,50.5119613,-84.8137184,6.579,2023-01-20 00:04:11,,71.0,101.0,11.5,34.0,125.0,20.0,70.0,44.5,3.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
3084.59,5.008,2,50.5119052,-84.8136925,5.008,2023-01-20 00:04:12,,55.0,101.0,13.5,29.0,120.0,18.5,64.5,51.5,3.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
