timestamp,battery_soc,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,temperature,cadence,calories,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,left_right_balance,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
2022-10-07 21:05:37,,2177.92,7.736,3.0,50.5245377,-84.7913143,7.736,23.0,89.0,47.0,23.5,91.5,348.0,26.5,90.0,62.0,9.0,5.0,6.0,9.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:38,,2186.23,7.947,4.0,50.524598,-84.7912314,7.947,23.0,92.0,48.0,22.5,89.0,294.0,28.5,91.0,59.0,9.0,5.0,6.0,9.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:39,,2193.36,7.296,4.0,50.5246646,-84.7911781,7.296,23.0,95.0,48.0,22.0,85.0,248.0,26.5,89.5,59.0,8.800000000000011,5.0,6.0,8.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:40,,2201.07,7.582,4.0,50.5247239,-84.7910964,7.582,23.0,95.0,48.0,21.5,81.5,207.0,24.5,87.5,64.0,8.600000000000023,5.0,6.0,8.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:41,,2210.17,7.894,3.0,50.5247798,-84.7909946,7.894,23.0,96.0,48.0,22.0,82.5,177.0,23.5,79.5,70.0,8.600000000000023,5.0,6.0,8.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:42,,2218.11,7.903,3.0,50.5248431,-84.7909131,7.903,23.0,96.0,48.0,22.5,83.5,158.0,22.0,71.5,69.0,8.600000000000023,5.0,6.0,8.600000000000023,-0.07,2022,10,7,21,4.85,202.0
2022-10-07 21:05:43,,2226.32,7.789,3.0,50.5249068,-84.7908314,7.789,23.0,96.0,49.0,22.0,81.5,159.0,21.5,66.5,67.0,8.600000000000023,5.0,7.0,8.600000000000023,-1.05,2022,10,7,21,4.85,202.0
2022-10-07 21:05:44,,2234.63,7.995,3.0,50.5249747,-84.7907589,7.995,23.0,96.0,49.0,21.5,75.5,151.0,21.0,66.0,65.0,8.399999999999977,5.0,7.0,8.399999999999977,-1.06,2022,10,7,21,4.85,202.0
2022-10-07 21:05:45,,2242.29,7.735,3.0,50.525038,-84.790683,7.735,23.0,80.0,49.0,19.5,73.5,140.0,19.0,64.0,,8.399999999999977,5.0,7.0,8.399999999999977,-1.03,2022,10,7,21,4.85,202.0
2022-10-07 21:05:46,,2250.82,7.541,3.0,50.5251072,-84.7906034,7.541,23.0,54.0,49.0,17.0,,128.0,18.5,63.0,,8.199999999999989,5.0,7.0,8.199999999999989,-1.01,2022,10,7,21,4.85,202.0
2022-10-07 21:05:47,,2258.48,7.524,3.0,50.5251657,-84.7905225,7.524,23.0,29.0,49.0,13.5,,117.0,18.0,62.5,,8.199999999999989,5.0,7.0,8.199999999999989,-0.96,2022,10,7,21,4.85,202.0
2022-10-07 21:05:48,,2266.15,6.849,3.0,50.5252238,-84.7904509,6.849,23.0,3.0,49.0,10.5,,0.0,18.0,62.0,,8.199999999999989,5.0,7.0,8.199999999999989,-0.92,2022,10,7,21,4.85,202.0
2022-10-07 21:05:49,,2273.86,6.823,3.0,50.5252914,-84.7903786,6.823,23.0,0.0,49.0,7.5,,0.0,17.5,61.5,,8.199999999999989,5.0,7.0,8.199999999999989,-0.88,2022,10,7,21,4.85,202.0
2022-10-07 21:05:50,,2281.19,6.654,3.0,50.5253452,-84.7903017,6.654,23.0,6.0,49.0,4.5,,0.0,17.5,61.0,,8.199999999999989,5.0,7.0,8.199999999999989,-0.78,2022,10,7,21,4.85,202.0
2022-10-07 21:05:51,,2287.65,6.664,3.0,50.5253985,-84.7902393,6.664,23.0,10.0,49.0,1.0,,0.0,17.0,60.0,,8.0,5.0,7.0,8.0,-0.05,2022,10,7,21,4.85,202.0
2022-10-07 21:05:52,,2294.38,6.295,3.0,50.5254482,-84.790167,6.295,23.0,7.0,49.0,1.5,,0.0,17.0,61.5,,8.0,5.0,7.0,8.0,-0.61,2022,10,7,21,4.85,202.0
2022-10-07 21:05:53,,2299.77,4.555,3.0,50.525489,-84.7901218,4.555,23.0,4.0,49.0,3.5,,0.0,17.5,63.5,,8.0,5.0,7.0,8.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:54,,2303.45,4.173,3.0,50.5255163,-84.7900853,4.173,23.0,1.0,49.0,5.5,,0.0,18.0,65.5,,8.199999999999989,5.0,7.0,8.199999999999989,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:55,,2305.36,2.451,3.0,50.5255345,-84.7900671,2.451,23.0,0.0,49.0,8.0,,0.0,18.5,67.5,,8.199999999999989,5.0,7.0,8.199999999999989,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:56,,2305.36,0.0,3.0,50.525539,-84.790058,0.0,23.0,0.0,49.0,10.0,,0.0,19.0,70.0,,8.199999999999989,5.0,7.0,8.199999999999989,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:57,,2305.36,0.0,3.0,50.5255435,-84.7900489,0.0,23.0,0.0,49.0,12.0,,0.0,19.0,72.0,,8.199999999999989,5.0,7.0,8.199999999999989,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:58,,2305.36,0.0,3.0,50.5255435,-84.7900399,0.0,23.0,0.0,49.0,14.5,,0.0,19.5,74.0,,8.199999999999989,5.0,7.0,8.199999999999989,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:59,,2305.36,0.0,3.0,50.5255435,-84.7900399,0.0,23.0,0.0,49.0,16.5,,0.0,20.0,76.5,,8.199999999999989,5.0,7.0,8.199999999999989,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:00,,2305.36,0.0,3.0,50.5255435,-84.7900399,0.0,23.0,0.0,49.0,18.5,,0.0,20.5,78.5,,8.399999999999977,5.0,7.0,8.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:04,,2305.42,2.183,3.0,50.5255624,-84.7900126,2.183,23.0,0.0,49.0,27.5,,0.0,22.0,87.0,,8.199999999999989,5.0,7.0,8.199999999999989,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:05,,2309.7,3.944,3.0,50.5256108,-84.7900126,3.944,23.0,26.0,49.0,29.5,,25.0,22.5,89.0,,8.199999999999989,5.0,7.0,8.199999999999989,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:06,,2313.95,3.895,3.0,50.5256516,-84.789995,3.895,23.0,46.0,49.0,31.5,94.5,116.0,23.0,91.0,52.0,8.199999999999989,5.0,7.0,8.199999999999989,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:07,,2318.11,4.099,3.0,50.5256797,-84.7899495,4.099,23.0,56.0,49.0,27.5,88.0,290.0,24.0,91.0,53.0,8.399999999999977,5.0,7.0,8.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:08,,2325.59,6.639,3.0,50.5257522,-84.7898948,6.639,23.0,60.0,50.0,22.5,83.0,307.0,23.0,87.5,52.0,8.399999999999977,5.0,7.0,8.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:09,,2331.06,5.749,3.0,50.5257892,-84.7898398,5.749,23.0,64.0,50.0,21.0,81.0,293.0,20.0,81.0,52.0,8.399999999999977,5.0,7.0,8.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:10,,2337.42,6.184,3.0,50.5258164,-84.7897492,6.184,23.0,71.0,50.0,20.0,80.5,294.0,20.0,81.0,53.0,8.399999999999977,5.0,7.0,8.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:11,,2344.85,7.144,3.0,50.5258391,-84.7896497,7.144,23.0,75.0,51.0,23.0,87.5,310.0,19.5,84.0,46.0,8.399999999999977,5.0,7.0,8.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:12,,2352.15,7.248,3.0,50.525853,-84.7895486,7.248,23.0,77.0,51.0,25.0,91.5,310.0,21.5,86.5,57.0,8.399999999999977,5.0,7.0,8.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:13,,2359.37,7.132,3.0,50.5258621,-84.7894394,7.132,23.0,79.0,51.0,26.0,93.5,225.0,24.0,88.5,59.0,8.399999999999977,5.0,7.0,8.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:14,,2366.71,7.362,3.0,50.5258803,-84.7893391,7.362,23.0,81.0,51.0,27.0,95.0,217.0,26.5,90.0,59.0,8.399999999999977,5.0,7.0,8.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:15,,2374.2,7.47,3.0,50.5258986,-84.7892296,7.47,23.0,82.0,52.0,29.0,96.5,204.0,26.5,90.0,64.0,8.399999999999977,5.0,7.0,8.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:16,,2381.54,7.345,3.0,50.5259212,-84.7891301,7.345,23.0,85.0,52.0,27.5,92.0,199.0,27.0,88.0,65.0,8.199999999999989,5.0,7.0,8.199999999999989,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:17,,2388.81,7.462,3.0,50.525939,-84.789032,7.462,23.0,86.0,52.0,27.5,92.0,200.0,25.5,85.0,66.0,8.199999999999989,5.0,7.0,8.199999999999989,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:18,,2396.37,7.389,3.0,50.5259669,-84.7889199,7.389,23.0,88.0,52.0,25.5,87.5,178.0,22.5,78.5,67.0,8.199999999999989,5.0,7.0,8.199999999999989,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:19,,2403.7,7.197,3.0,50.52599,-84.7888182,7.197,23.0,88.0,52.0,22.0,75.5,150.0,18.5,67.5,68.0,8.199999999999989,5.0,7.0,8.199999999999989,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:20,,2411.0,7.343,3.0,50.5260126,-84.788718,7.343,23.0,88.0,52.0,25.0,81.5,142.0,16.5,61.0,69.0,8.199999999999989,5.0,7.0,8.199999999999989,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:21,,2418.1,7.353,3.0,50.5260256,-84.7886222,7.353,23.0,88.0,53.0,27.0,88.5,136.0,16.5,60.0,70.0,8.199999999999989,5.0,7.0,8.199999999999989,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:22,,2425.55,7.315,3.0,50.5260486,-84.7885201,7.315,23.0,87.0,53.0,26.5,92.0,149.0,17.5,63.0,68.0,8.0,5.0,7.0,8.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:23,,2432.7,7.141,3.0,50.5260717,-84.788419,7.141,23.0,86.0,53.0,25.0,89.5,162.0,19.5,67.5,67.0,8.0,5.0,7.0,8.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:24,,2439.64,7.092,3.0,50.5260984,-84.788321,7.092,23.0,87.0,53.0,27.5,91.0,169.0,21.0,73.0,68.0,7.800000000000011,5.0,7.0,7.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:25,,2447.32,7.488,3.0,50.5261434,-84.7882304,7.488,23.0,87.0,53.0,27.0,93.0,171.0,20.5,71.5,70.0,7.800000000000011,5.0,7.0,7.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:26,,2454.39,7.219,3.0,50.5261667,-84.7881299,7.219,23.0,87.0,53.0,26.0,89.5,166.0,18.5,65.5,70.0,7.800000000000011,5.0,7.0,7.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:27,,2461.39,6.969,3.0,50.5261944,-84.7880372,6.969,23.0,86.0,53.0,26.5,88.5,151.0,17.0,60.5,70.0,7.800000000000011,5.0,7.0,7.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:28,,2468.44,7.062,3.0,50.526217,-84.7879376,7.062,23.0,86.0,54.0,27.5,92.5,154.0,16.5,60.0,69.0,7.800000000000011,5.0,7.0,7.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:29,,2475.38,6.822,3.0,50.5262392,-84.7878488,6.822,23.0,85.0,54.0,24.5,88.0,147.0,20.5,66.0,69.0,7.800000000000011,5.0,7.0,7.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:30,,2483.04,6.918,3.0,50.526272,-84.7877447,6.918,23.0,86.0,54.0,23.0,81.0,133.0,17.0,60.5,69.0,7.800000000000011,5.0,7.0,7.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:31,,2489.76,6.713,3.0,50.5262902,-84.7876533,6.713,23.0,87.0,54.0,23.0,81.5,123.0,15.0,54.0,70.0,8.0,5.0,7.0,8.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:32,,2496.4,6.737,3.0,50.5263083,-84.7875544,6.737,23.0,89.0,54.0,23.5,83.5,147.0,15.0,50.5,70.0,8.0,5.0,7.0,8.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:33,,2503.36,6.732,3.0,50.5263314,-84.7874626,6.732,23.0,88.0,54.0,23.5,82.5,150.0,15.5,51.5,69.0,8.0,5.0,7.0,8.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:34,,2510.35,6.962,3.0,50.5263627,-84.787373,6.962,23.0,88.0,54.0,26.0,84.5,150.0,15.5,51.5,67.0,8.0,5.0,7.0,8.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:35,,2517.17,6.956,3.0,50.5263897,-84.7872739,6.956,23.0,89.0,55.0,26.0,87.5,154.0,17.5,58.5,66.0,7.800000000000011,5.0,7.0,7.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:36,,2523.98,6.54,3.0,50.5264213,-84.7871834,6.54,23.0,88.0,55.0,25.0,85.5,160.0,18.0,62.0,68.0,7.600000000000023,5.0,7.0,7.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:37,,2530.52,6.51,3.0,50.5264488,-84.7871012,6.51,23.0,87.0,55.0,23.0,81.0,162.0,18.5,63.5,67.0,7.800000000000011,5.0,7.0,7.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:38,,2537.08,6.187,3.0,50.5264809,-84.7870184,6.187,23.0,85.0,55.0,21.5,76.5,156.0,18.5,64.5,61.0,8.0,5.0,7.0,8.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:39,,2543.46,6.187,3.0,50.5265037,-84.7869273,6.187,23.0,88.0,55.0,19.5,72.0,144.0,19.0,66.0,48.0,8.0,5.0,7.0,8.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:40,,2549.32,5.818,3.0,50.5265129,-84.7868451,5.818,23.0,89.0,55.0,19.5,68.5,129.0,19.0,66.5,35.0,8.199999999999989,5.0,7.0,8.199999999999989,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:41,,2554.86,5.338,3.0,50.5265266,-84.7867718,5.338,23.0,79.0,55.0,19.0,65.0,79.0,16.5,58.0,23.0,8.399999999999977,5.0,7.0,8.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:42,,2560.59,5.336,3.0,50.5265356,-84.7866821,5.336,23.0,46.0,55.0,15.0,61.5,58.0,11.0,39.0,10.0,8.600000000000023,5.0,7.0,8.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:43,,2566.03,5.171,3.0,50.5265447,-84.7866091,5.171,23.0,60.0,56.0,1.0,56.5,43.0,4.5,19.5,4.0,8.800000000000011,5.0,7.0,8.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:44,,2571.63,5.364,3.0,50.5265583,-84.7865273,5.364,23.0,84.0,56.0,2.0,51.0,80.0,3.0,22.5,24.0,9.0,5.0,7.0,9.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:45,,2577.21,5.211,3.0,50.5265584,-84.7864442,5.211,23.0,78.0,56.0,4.5,46.0,132.0,2.0,27.5,44.0,9.199999999999989,5.0,7.0,9.199999999999989,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:46,,2582.27,4.549,3.0,50.5265585,-84.7863716,4.549,23.0,61.0,56.0,7.0,40.5,95.0,1.0,32.5,64.0,9.199999999999989,5.0,7.0,9.199999999999989,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:47,,2585.74,3.209,3.0,50.5265724,-84.7863255,3.209,23.0,61.0,56.0,9.5,37.5,49.0,0.0,37.0,84.0,9.399999999999977,5.0,7.0,9.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:48,,2589.56,3.846,3.0,50.5265949,-84.7862806,3.846,23.0,61.0,56.0,10.5,41.5,23.0,0.0,42.0,96.0,9.399999999999977,5.0,7.0,9.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:49,,2592.57,2.65,3.0,50.526617,-84.7862453,2.65,23.0,56.0,56.0,12.0,46.0,20.0,0.0,47.0,72.0,9.600000000000023,5.0,7.0,9.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:50,,2595.99,2.713,3.0,50.5266404,-84.7862077,2.713,23.0,50.0,56.0,13.5,50.0,29.0,0.0,51.5,93.0,9.600000000000023,5.0,7.0,9.600000000000023,0.07,2022,10,7,21,4.85,202.0
2022-10-07 21:06:51,,2599.54,2.937,3.0,50.5266626,-84.7861722,2.937,23.0,46.0,56.0,18.0,60.0,47.0,3.5,56.5,78.0,9.600000000000023,5.0,7.0,9.600000000000023,2.3,2022,10,7,21,4.85,202.0
2022-10-07 21:06:52,,2603.22,3.557,3.0,50.526686,-84.7861251,3.557,23.0,50.0,56.0,26.5,77.5,77.0,12.0,61.5,63.0,9.600000000000023,5.0,7.0,9.600000000000023,2.05,2022,10,7,21,4.85,202.0
2022-10-07 21:06:53,,2607.22,3.854,3.0,50.5266952,-84.7860699,3.854,23.0,59.0,56.0,34.5,94.5,117.0,20.5,66.0,66.0,9.800000000000011,5.0,7.0,9.800000000000011,1.84,2022,10,7,21,4.85,202.0
2022-10-07 21:06:54,,2611.24,4.161,3.0,50.5267044,-84.786014,4.161,23.0,76.0,57.0,33.0,95.0,194.0,24.0,75.0,58.0,9.800000000000011,5.0,7.0,9.800000000000011,1.65,2022,10,7,21,4.85,202.0
2022-10-07 21:06:55,,2616.17,4.732,3.0,50.5267139,-84.7859415,4.732,23.0,82.0,57.0,31.0,94.5,205.0,27.5,84.5,63.0,9.800000000000011,5.0,7.0,9.800000000000011,1.53,2022,10,7,21,4.85,202.0
2022-10-07 21:06:56,,2621.51,5.196,3.0,50.5267365,-84.7858688,5.196,23.0,84.0,57.0,28.0,93.0,217.0,29.5,89.5,64.0,9.800000000000011,6.0,7.0,9.800000000000011,1.33,2022,10,7,21,4.85,202.0
2022-10-07 21:06:57,,2626.83,5.274,3.0,50.5267543,-84.7857955,5.274,23.0,87.0,57.0,24.5,91.5,229.0,28.5,87.5,62.0,9.800000000000011,6.0,7.0,9.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:58,,2631.93,5.153,3.0,50.5267585,-84.7857227,5.153,23.0,87.0,57.0,25.5,94.0,188.0,23.5,78.5,58.0,9.800000000000011,6.0,7.0,9.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:06:59,,2637.95,5.802,3.0,50.5267546,-84.785641,5.802,23.0,86.0,57.0,25.5,94.5,151.0,21.0,73.5,61.0,9.800000000000011,6.0,7.0,9.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:07:00,,2643.69,5.769,3.0,50.5267683,-84.7855588,5.769,23.0,89.0,58.0,25.0,92.5,141.0,21.0,73.0,64.0,9.800000000000011,6.0,7.0,9.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:07:01,,2649.4,5.725,3.0,50.5267821,-84.7854769,5.725,23.0,91.0,58.0,24.5,90.0,146.0,20.5,72.5,63.0,9.800000000000011,6.0,7.0,9.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:07:02,,2654.65,5.41,3.0,50.5268002,-84.7854045,5.41,23.0,92.0,58.0,24.0,88.0,154.0,20.5,72.0,61.0,9.800000000000011,6.0,7.0,9.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:07:03,,2660.23,5.517,3.0,50.5268184,-84.7853215,5.517,23.0,90.0,58.0,23.5,85.5,170.0,20.5,71.5,59.0,9.800000000000011,6.0,7.0,9.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:07:04,,2667.12,6.579,3.0,50.5268317,-84.7852313,6.579,23.0,89.0,58.0,22.5,83.5,196.0,20.5,71.5,62.0,9.800000000000011,6.0,7.0,9.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:07:05,,2673.51,6.416,3.0,50.5268406,-84.7851311,6.416,23.0,91.0,58.0,22.0,81.5,195.0,20.0,71.0,65.0,9.800000000000011,6.0,7.0,9.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:07:06,,2679.86,6.358,3.0,50.5268406,-84.7850397,6.358,23.0,93.0,59.0,21.5,79.0,183.0,20.0,70.5,67.0,9.800000000000011,6.0,7.0,9.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:07:07,,2686.44,6.529,3.0,50.5268403,-84.7849487,6.529,23.0,94.0,59.0,22.5,82.0,175.0,16.5,60.5,64.0,9.800000000000011,6.0,7.0,9.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:07:08,,2692.82,6.438,3.0,50.5268312,-84.7848574,6.438,23.0,84.0,59.0,19.5,75.0,170.0,16.0,58.0,62.0,9.800000000000011,6.0,7.0,9.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:07:09,,2699.89,6.895,3.0,50.5268218,-84.7847577,6.895,23.0,64.0,59.0,20.5,72.5,123.0,16.5,57.5,51.0,9.800000000000011,6.0,7.0,9.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:07:10,,2706.77,6.82,3.0,50.5268012,-84.7846617,6.82,23.0,47.0,59.0,26.5,80.5,96.0,16.5,55.5,44.0,9.800000000000011,6.0,7.0,9.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:07:11,,2713.67,6.764,3.0,50.5267806,-84.7845656,6.764,23.0,30.0,59.0,32.5,88.5,68.0,16.5,54.0,45.0,9.800000000000011,6.0,7.0,9.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:07:12,,2720.92,7.159,3.0,50.526758,-84.7844668,7.159,23.0,13.0,59.0,32.5,89.5,41.0,14.5,47.0,46.0,10.0,6.0,7.0,10.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:07:13,,2727.56,6.753,3.0,50.5267355,-84.7843754,6.753,23.0,0.0,59.0,32.5,90.0,0.0,12.0,40.0,48.0,10.0,6.0,7.0,10.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:07:14,,2733.37,6.047,3.0,50.5267221,-84.7842855,6.047,23.0,0.0,59.0,32.5,91.0,0.0,10.0,32.5,49.0,10.0,6.0,7.0,10.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:07:15,,2737.38,4.512,3.0,50.5267177,-84.7842307,4.512,23.0,0.0,59.0,32.5,92.0,0.0,8.0,25.5,50.0,10.0,6.0,7.0,10.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:07:16,,2741.17,4.006,3.0,50.5267177,-84.7841769,4.006,23.0,0.0,59.0,32.5,93.0,0.0,5.5,18.0,51.0,10.0,6.0,7.0,10.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:07:17,,2745.09,3.909,3.0,50.5267181,-84.7841211,3.909,23.0,16.0,59.0,32.5,93.5,10.0,3.5,11.0,53.0,10.0,6.0,7.0,10.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:07:18,,2749.15,4.035,3.0,50.5267271,-84.7840582,4.035,23.0,42.0,59.0,32.5,94.5,34.0,1.0,4.0,54.0,10.0,6.0,7.0,10.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:07:19,,2753.33,4.143,3.0,50.5267362,-84.7840035,4.143,23.0,64.0,59.0,28.5,90.0,179.0,4.5,16.5,55.0,10.0,6.0,7.0,10.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:07:20,,2757.13,3.87,3.0,50.5267453,-84.7839493,3.87,23.0,66.0,60.0,20.5,79.5,175.0,14.0,51.0,66.0,10.0,6.0,7.0,10.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:07:21,,2759.91,3.099,3.0,50.5267541,-84.7839137,3.099,23.0,55.0,60.0,12.5,69.0,118.0,23.5,85.5,79.0,10.199999999999989,6.0,7.0,10.199999999999989,0.27,2022,10,7,21,4.85,202.0
2022-10-07 21:07:22,,2762.27,2.552,3.0,50.5267495,-84.7838774,2.552,23.0,45.0,60.0,11.5,48.0,76.0,9.5,34.5,67.0,10.199999999999989,6.0,7.0,10.199999999999989,0.31,2022,10,7,21,4.85,202.0
2022-10-07 21:07:23,,2764.66,2.389,3.0,50.5267449,-84.7838399,2.389,23.0,39.0,60.0,13.0,53.5,41.0,5.0,17.0,62.0,10.199999999999989,6.0,7.0,10.199999999999989,0.32,2022,10,7,21,4.85,202.0
2022-10-07 21:07:24,,2767.29,2.577,3.0,50.5267408,-84.7838033,2.577,23.0,47.0,60.0,17.5,69.5,77.0,12.0,34.5,59.0,10.0,6.0,7.0,10.0,0.01,2022,10,7,21,4.85,202.0
2022-10-07 21:07:25,,2771.89,4.086,3.0,50.526754,-84.7837394,4.086,23.0,57.0,60.0,23.5,83.5,132.0,24.0,69.0,57.0,10.0,6.0,7.0,10.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:07:26,,2775.92,4.068,3.0,50.5267496,-84.7836842,4.068,23.0,67.0,60.0,25.0,89.0,177.0,26.0,80.0,56.0,10.0,6.0,7.0,10.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:07:27,,2782.25,5.754,3.0,50.5267494,-84.783593,5.754,23.0,74.0,60.0,26.5,94.0,195.0,28.0,90.5,58.0,9.800000000000011,6.0,7.0,9.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:07:28,,2787.81,5.588,3.0,50.5267447,-84.7835106,5.588,23.0,79.0,61.0,22.0,84.5,204.0,28.5,93.5,52.0,9.600000000000023,6.0,7.0,9.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:07:29,,2793.47,5.647,3.0,50.5267356,-84.7834291,5.647,23.0,85.0,61.0,19.5,76.5,190.0,26.5,88.5,52.0,9.399999999999977,6.0,7.0,9.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:07:30,,2799.09,5.626,3.0,50.5267262,-84.7833558,5.626,23.0,94.0,61.0,20.0,73.0,143.0,22.5,75.5,53.0,9.399999999999977,6.0,8.0,9.399999999999977,-1.82,2022,10,7,21,4.85,202.0
2022-10-07 21:07:31,,2805.17,5.982,3.0,50.5267081,-84.7832649,5.982,23.0,87.0,61.0,14.0,61.0,120.0,15.0,54.0,55.0,9.199999999999989,6.0,8.0,9.199999999999989,-2.11,2022,10,7,21,4.85,202.0
2022-10-07 21:07:32,,2812.32,6.84,3.0,50.52669,-84.7831644,6.84,23.0,68.0,61.0,12.0,58.5,105.0,19.5,64.5,61.0,9.199999999999989,6.0,8.0,9.199999999999989,-2.2,2022,10,7,21,4.85,202.0
