ascent,descent,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,distance,temperature,cadence,power,calories,left_pedal_smoothness,right_pedal_smoothness,left_right_balance,left_torque_effectiveness,right_torque_effectiveness,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
52,60,6.14,2,50.5381092,-84.8203776,6.14,2022-10-22 00:47:03,,12935.66,11.0,48.0,0.0,347.0,0.0,9.0,3.0,64.5,63.5,3.1999999999999886,3.1999999999999886,0.0,2022,10,22,0,4.02,243.0
52,60,5.977,2,50.5380727,-84.8203139,5.977,2022-10-22 00:47:04,,12941.56,11.0,44.0,0.0,347.0,0.0,0.0,6.0,65.5,63.5,3.1999999999999886,3.1999999999999886,0.0,2022,10,22,0,4.02,243.0
52,60,5.525,2,50.5380363,-84.8202502,5.525,2022-10-22 00:47:05,,12946.93,11.0,32.0,0.0,347.0,0.0,0.0,9.0,66.5,64.0,3.3999999999999773,3.3999999999999773,0.0,2022,10,22,0,4.02,243.0
52,60,5.251,2,50.5380045,-84.8201865,5.251,2022-10-22 00:47:06,,12952.08,11.0,20.0,0.0,347.0,0.0,0.0,13.0,67.0,64.5,3.3999999999999773,3.3999999999999773,0.0,2022,10,22,0,4.02,243.0
52,60,5.124,2,50.5379772,-84.8201227,5.124,2022-10-22 00:47:07,,12957.17,11.0,8.0,0.0,347.0,1.0,1.0,16.0,68.0,64.5,3.3999999999999773,3.3999999999999773,0.0,2022,10,22,0,4.02,243.0
52,60,4.841,2,50.5379499,-84.8200681,4.841,2022-10-22 00:47:08,,12961.9,11.0,0.0,0.0,347.0,3.0,2.5,19.0,69.0,65.0,3.3999999999999773,3.3999999999999773,0.0,2022,10,22,0,4.02,243.0
52,60,4.76,2,50.537918,-84.8200135,4.76,2022-10-22 00:47:09,,12966.66,11.0,0.0,0.0,347.0,4.5,3.5,22.0,69.5,65.5,3.6000000000000227,3.6000000000000227,0.0,2022,10,22,0,4.02,243.0
52,60,4.628,2,50.5378907,-84.8199589,4.628,2022-10-22 00:47:10,,12971.24,11.0,0.0,0.0,347.0,6.0,5.0,25.0,70.5,65.5,3.6000000000000227,3.6000000000000227,0.0,2022,10,22,0,4.02,243.0
52,60,4.109,2,50.5378634,-84.8199134,4.109,2022-10-22 00:47:11,,12975.17,11.0,0.0,0.0,347.0,7.5,6.0,28.0,71.0,66.0,3.6000000000000227,3.6000000000000227,0.0,2022,10,22,0,4.02,243.0
52,60,3.77,2,50.5378361,-84.819877,3.77,2022-10-22 00:47:12,,12978.82,11.0,0.0,0.0,347.0,9.0,7.5,31.0,72.0,66.5,3.6000000000000227,3.6000000000000227,0.0,2022,10,22,0,4.02,243.0
52,60,3.294,2,50.5378088,-84.8198588,3.294,2022-10-22 00:47:13,,12981.96,11.0,0.0,0.0,347.0,10.5,8.5,34.0,73.0,66.5,3.8000000000000114,3.8000000000000114,0.0,2022,10,22,0,4.02,243.0
52,60,2.956,2,50.537786,-84.8198315,2.956,2022-10-22 00:47:14,,12984.81,11.0,0.0,0.0,347.0,12.0,10.0,37.0,73.5,67.0,3.8000000000000114,3.8000000000000114,0.0,2022,10,22,0,4.02,243.0
52,60,2.323,2,50.5377678,-84.8198133,2.323,2022-10-22 00:47:15,,12986.92,11.0,0.0,0.0,347.0,13.5,11.0,40.0,74.5,67.5,3.8000000000000114,3.8000000000000114,0.0,2022,10,22,0,4.02,243.0
52,60,2.453,2,50.5377451,-84.8197951,2.453,2022-10-22 00:47:16,,12989.41,11.0,0.0,0.0,347.0,15.0,12.5,44.0,75.5,67.5,3.8000000000000114,3.8000000000000114,0.0,2022,10,22,0,4.02,243.0
52,60,2.568,2,50.5377223,-84.8197769,2.568,2022-10-22 00:47:17,,12992.02,11.0,0.0,0.0,347.0,16.5,13.5,47.0,76.0,68.0,3.8000000000000114,3.8000000000000114,0.0,2022,10,22,0,4.02,243.0
52,60,2.596,2,50.5377041,-84.8197495,2.596,2022-10-22 00:47:18,,12994.62,11.0,0.0,0.0,347.0,18.0,15.0,50.0,77.0,68.5,3.8000000000000114,3.8000000000000114,0.0,2022,10,22,0,4.02,243.0
52,60,3.045,2,50.5376814,-84.8197131,3.045,2022-10-22 00:47:19,,12997.85,11.0,37.0,40.0,347.0,19.5,16.5,53.0,77.5,68.5,3.8000000000000114,3.8000000000000114,0.0,2022,10,22,0,4.02,243.0
52,60,3.287,2,50.5376631,-84.8196767,3.287,2022-10-22 00:47:20,,13001.2,11.0,49.0,140.0,347.0,21.0,17.5,54.0,78.5,69.0,3.8000000000000114,3.8000000000000114,0.0,2022,10,22,0,4.02,243.0
52,60,3.69,2,50.5376358,-84.8196221,3.69,2022-10-22 00:47:21,,13005.02,11.0,62.0,225.0,348.0,23.5,17.0,53.0,83.5,71.0,3.6000000000000227,3.6000000000000227,0.0,2022,10,22,0,4.02,243.0
52,60,4.297,2,50.5376085,-84.8195675,4.297,2022-10-22 00:47:22,,13009.51,11.0,70.0,265.0,348.0,26.0,16.5,54.0,88.5,73.0,3.6000000000000227,3.6000000000000227,0.0,2022,10,22,0,4.02,243.0
52,60,5.118,2,50.5375767,-84.8195038,5.118,2022-10-22 00:47:23,,13014.87,11.0,83.0,325.0,348.0,26.5,17.0,56.0,92.5,76.5,3.6000000000000227,3.6000000000000227,0.0,2022,10,22,0,4.02,243.0
52,60,5.662,2,50.5375403,-84.819431,5.662,2022-10-22 00:47:24,,13020.76,11.0,85.0,333.0,349.0,23.5,18.5,57.0,96.0,83.5,3.6000000000000227,3.6000000000000227,0.0,2022,10,22,0,4.02,243.0
52,60,6.161,2,50.5374993,-84.8193582,6.161,2022-10-22 00:47:25,,13027.09,11.0,89.0,301.0,349.0,29.5,25.5,57.0,97.5,87.5,3.6000000000000227,3.6000000000000227,0.0,2022,10,22,0,4.02,243.0
52,60,6.607,2,50.5374447,-84.8192944,6.607,2022-10-22 00:47:26,,13033.85,11.0,94.0,247.0,349.0,28.5,27.5,51.0,90.0,84.5,3.3999999999999773,3.3999999999999773,0.0,2022,10,22,0,4.02,243.0
52,60,6.737,2,50.5373901,-84.8192307,6.737,2022-10-22 00:47:27,,13040.63,11.0,96.0,232.0,349.0,23.5,28.0,50.0,76.5,84.5,3.3999999999999773,3.3999999999999773,0.0,2022,10,22,0,4.02,243.0
52,60,6.681,2,50.5373355,-84.819167,6.681,2022-10-22 00:47:28,,13047.27,11.0,99.0,220.0,350.0,20.5,27.5,51.0,70.0,84.0,3.3999999999999773,3.3999999999999773,0.0,2022,10,22,0,4.02,243.0
52,60,6.725,2,50.5372809,-84.8191033,6.725,2022-10-22 00:47:29,,13054.01,11.0,104.0,320.0,350.0,27.5,24.0,50.0,83.0,77.0,3.1999999999999886,3.1999999999999886,0.0,2022,10,22,0,4.02,243.0
52,60,7.208,2,50.5372308,-84.8190305,7.208,2022-10-22 00:47:30,,13061.14,11.0,102.0,376.0,350.0,34.0,21.0,47.0,96.5,70.0,3.1999999999999886,3.1999999999999886,0.0,2022,10,22,0,4.02,243.0
52,60,7.524,2,50.5371716,-84.8189486,7.524,2022-10-22 00:47:31,,13068.9,11.0,100.0,427.0,351.0,39.5,26.0,54.0,99.5,83.5,3.1999999999999886,3.1999999999999886,0.0,2022,10,22,0,4.02,243.0
52,60,8.328,2,50.5371034,-84.8188666,8.328,2022-10-22 00:47:32,,13077.56,11.0,103.0,431.0,351.0,39.5,29.5,55.0,99.5,91.0,3.0,3.0,0.0,2022,10,22,0,4.02,243.0
52,60,8.279,2,50.5370351,-84.8187847,8.279,2022-10-22 00:47:33,,13085.88,11.0,106.0,368.0,352.0,35.5,30.5,53.0,99.0,91.5,3.0,3.0,0.0,2022,10,22,0,4.02,243.0
52,60,8.766,2,50.5369668,-84.8186937,8.766,2022-10-22 00:47:34,,13094.77,11.0,108.0,347.0,352.0,31.5,32.0,48.0,97.5,92.5,2.8000000000000114,2.8000000000000114,0.0,2022,10,22,0,4.02,243.0
52,60,8.918,2,50.5368895,-84.8186118,8.918,2022-10-22 00:47:35,,13103.75,11.0,107.0,324.0,352.0,23.5,32.0,42.0,82.0,96.0,2.8000000000000114,2.8000000000000114,0.0,2022,10,22,0,4.02,243.0
52,60,8.459,2,50.5368212,-84.8185481,8.459,2022-10-22 00:47:36,,13112.0,11.0,102.0,307.0,352.0,33.5,28.5,50.0,93.5,89.5,3.0,3.0,0.0,2022,10,22,0,4.02,243.0
52,60,8.391,2,50.5367484,-84.8184661,8.391,2022-10-22 00:47:37,,13120.31,11.0,103.0,360.0,353.0,35.0,29.0,50.0,99.0,92.0,3.0,3.0,0.0,2022,10,22,0,4.02,243.0
52,60,8.271,3,50.5366756,-84.8184024,8.271,2022-10-22 00:47:38,,13128.59,11.0,103.0,341.0,353.0,31.0,31.5,52.0,97.5,98.0,3.0,3.0,0.0,2022,10,22,0,4.02,243.0
52,60,8.645,3,50.5365936,-84.8183296,8.645,2022-10-22 00:47:39,,13137.52,11.0,103.0,325.0,353.0,31.0,31.0,54.0,98.0,97.0,3.0,3.0,0.0,2022,10,22,0,4.02,243.0
52,60,8.96,3,50.5365117,-84.8182568,8.96,2022-10-22 00:47:40,,13146.52,11.0,103.0,326.0,354.0,31.5,31.0,54.0,98.0,95.5,3.0,3.0,0.0,2022,10,22,0,4.02,243.0
52,60,9.307,3,50.5364298,-84.818184,9.307,2022-10-22 00:47:41,,13155.93,11.0,103.0,332.0,354.0,31.5,30.5,53.0,98.5,94.5,3.0,3.0,0.0,2022,10,22,0,4.02,243.0
52,60,9.464,3,50.5363433,-84.8181111,9.464,2022-10-22 00:47:42,,13165.45,11.0,102.0,278.0,354.0,26.5,25.0,57.0,88.0,80.5,3.0,3.0,0.0,2022,10,22,0,4.02,243.0
52,60,9.282,2,50.5362569,-84.8180474,9.282,2022-10-22 00:47:43,,13174.64,11.0,100.0,230.0,355.0,21.5,19.5,58.0,79.0,66.0,2.8000000000000114,2.8000000000000114,0.0,2022,10,22,0,4.02,243.0
52,60,9.216,2,50.5361704,-84.8179837,9.216,2022-10-22 00:47:44,,13183.85,11.0,100.0,250.0,355.0,23.5,19.5,55.0,84.0,67.0,2.8000000000000114,2.8000000000000114,0.0,2022,10,22,0,4.02,243.0
52,60,9.385,2,50.5360794,-84.8179109,9.385,2022-10-22 00:47:45,,13193.32,11.0,100.0,283.0,355.0,21.5,22.0,53.0,79.5,75.5,2.8000000000000114,2.8000000000000114,0.0,2022,10,22,0,4.02,243.0
52,60,9.007,2,50.5359929,-84.8178654,9.007,2022-10-22 00:47:46,,13202.2,11.0,100.0,284.0,355.0,20.0,24.5,54.0,75.0,84.0,2.8000000000000114,2.8000000000000114,0.0,2022,10,22,0,4.02,243.0
52,60,9.132,2,50.5359064,-84.8178017,9.132,2022-10-22 00:47:47,,13211.38,11.0,99.0,206.0,356.0,19.0,24.5,56.0,71.0,80.5,2.8000000000000114,2.8000000000000114,0.0,2022,10,22,0,4.02,243.0
52,60,8.88,2,50.5358199,-84.8177562,8.88,2022-10-22 00:47:48,,13220.1,11.0,98.0,192.0,356.0,17.5,22.0,54.0,66.0,71.0,2.8000000000000114,2.8000000000000114,0.0,2022,10,22,0,4.02,243.0
52,60,8.871,2,50.5357335,-84.8176924,8.871,2022-10-22 00:47:49,,13229.02,11.0,97.0,226.0,356.0,18.0,19.5,52.0,64.0,66.5,2.8000000000000114,2.8000000000000114,0.0,2022,10,22,0,4.02,243.0
52,60,8.908,2,50.5356425,-84.8176469,8.908,2022-10-22 00:47:50,,13237.93,11.0,99.0,298.0,357.0,27.5,20.0,55.0,93.0,68.5,2.8000000000000114,2.8000000000000114,0.0,2022,10,22,0,4.02,243.0
52,60,9.313,2,50.5355514,-84.8175832,9.313,2022-10-22 00:47:51,,13247.37,11.0,102.0,389.0,357.0,29.0,29.5,53.0,98.0,89.5,2.6000000000000227,2.6000000000000227,0.0,2022,10,22,0,4.02,243.0
52,60,9.419,2,50.5354604,-84.8175377,9.419,2022-10-22 00:47:52,,13256.84,11.0,104.0,500.0,357.0,28.5,31.5,52.0,98.5,99.0,2.3999999999999773,2.3999999999999773,0.0,2022,10,22,0,4.02,243.0
52,60,9.314,2,50.5353694,-84.8174831,9.314,2022-10-22 00:47:53,,13266.14,11.0,105.0,470.0,358.0,26.5,29.5,51.0,95.5,98.5,2.1999999999999886,2.1999999999999886,0.0,2022,10,22,0,4.02,243.0
52,60,9.492,2,50.5352738,-84.8174194,9.492,2022-10-22 00:47:54,,13275.63,11.0,106.0,442.0,358.0,23.0,29.5,52.0,89.5,96.5,2.1999999999999886,2.1999999999999886,0.0,2022,10,22,0,4.02,243.0
52,60,9.576,2,50.5351782,-84.8173739,9.576,2022-10-22 00:47:55,,13285.28,11.0,107.0,442.0,359.0,25.0,25.5,52.0,92.5,94.5,2.0,2.0,0.0,2022,10,22,0,4.02,243.0
52,60,9.367,2,50.5350872,-84.8173284,9.367,2022-10-22 00:47:56,,13294.6,11.0,108.0,469.0,359.0,26.5,29.0,38.0,92.5,98.5,1.8000000000000114,1.8000000000000114,0.0,2022,10,22,0,4.02,243.0
52,60,9.07,2,50.5349962,-84.8172828,9.07,2022-10-22 00:47:57,,13303.49,11.0,108.0,537.0,360.0,24.0,28.0,53.0,87.0,89.5,1.8000000000000114,1.8000000000000114,0.0,2022,10,22,0,4.02,243.0
52,60,8.763,2,50.5349143,-84.8172373,8.763,2022-10-22 00:47:58,,13312.07,11.0,104.0,364.0,360.0,20.5,24.5,59.0,80.0,78.5,1.8000000000000114,1.8000000000000114,0.0,2022,10,22,0,4.02,243.0
52,60,8.325,2,50.5348278,-84.8172009,8.325,2022-10-22 00:47:59,,13320.4,11.0,100.0,231.0,360.0,20.5,24.5,55.0,76.0,78.5,1.8000000000000114,1.8000000000000114,0.0,2022,10,22,0,4.02,243.0
52,60,8.019,2,50.5347504,-84.8171554,8.019,2022-10-22 00:48:00,,13328.31,11.0,97.0,205.0,361.0,18.5,24.5,56.0,70.5,78.5,1.8000000000000114,1.8000000000000114,0.0,2022,10,22,0,4.02,243.0
52,60,7.769,3,50.5346776,-84.8171008,7.769,2022-10-22 00:48:01,,13335.96,11.0,94.0,193.0,361.0,19.5,23.5,57.0,74.5,75.0,2.0,2.0,0.0,2022,10,22,0,4.02,243.0
52,60,7.686,3,50.5346048,-84.8170553,7.686,2022-10-22 00:48:02,,13343.64,11.0,95.0,226.0,361.0,25.0,22.0,56.0,91.5,70.0,2.0,2.0,0.0,2022,10,22,0,4.02,243.0
52,60,7.38,3,50.534532,-84.8170098,7.38,2022-10-22 00:48:03,,13350.94,11.0,95.0,258.0,361.0,26.0,30.5,52.0,91.0,90.0,2.0,2.0,0.0,2022,10,22,0,4.02,243.0
52,60,7.03,3,50.5344592,-84.8169825,7.03,2022-10-22 00:48:04,,13358.03,11.0,91.0,282.0,362.0,18.5,26.0,49.0,76.0,86.0,2.3999999999999773,2.3999999999999773,0.0,2022,10,22,0,4.02,243.0
52,60,6.756,2,50.5343772,-84.8169643,6.756,2022-10-22 00:48:05,,13365.31,11.0,75.0,187.0,362.0,8.5,23.5,18.0,39.5,79.5,2.6000000000000227,2.6000000000000227,0.0,2022,10,22,0,4.02,243.0
52,60,6.263,2,50.534309,-84.816937,6.263,2022-10-22 00:48:06,,13372.19,11.0,60.0,159.0,362.0,2.5,21.5,10.0,12.5,71.0,3.0,3.0,0.0,2022,10,22,0,4.02,243.0
52,60,5.492,2,50.5342453,-84.8169279,5.492,2022-10-22 00:48:07,,13378.12,11.0,44.0,130.0,362.0,4.0,17.0,19.0,20.0,58.5,3.0,3.0,0.0,2022,10,22,0,4.02,243.0
52,60,5.694,2,50.5341815,-84.8169097,5.694,2022-10-22 00:48:08,,13384.02,11.0,29.0,102.0,362.0,6.0,12.5,27.0,28.0,46.5,3.1999999999999886,3.1999999999999886,0.0,2022,10,22,0,4.02,243.0
52,60,5.87,2,50.5341224,-84.8168823,5.87,2022-10-22 00:48:09,,13390.01,11.0,52.0,67.0,362.0,7.5,7.5,36.0,35.5,34.5,3.3999999999999773,3.3999999999999773,0.0,2022,10,22,0,4.02,243.0
52,60,6.151,2,50.5340632,-84.816855,6.151,2022-10-22 00:48:10,,13395.8,11.0,85.0,218.0,362.0,11.0,9.5,44.0,47.5,40.0,3.6000000000000227,3.6000000000000227,0.0,2022,10,22,0,4.02,243.0
52,60,6.428,2,50.5339995,-84.8168186,6.428,2022-10-22 00:48:11,,13402.43,11.0,89.0,326.0,363.0,16.5,14.5,50.0,61.5,55.5,3.8000000000000114,3.8000000000000114,0.0,2022,10,22,0,4.02,243.0
52,60,6.561,2,50.5339358,-84.8167731,6.561,2022-10-22 00:48:12,,13409.03,11.0,92.0,321.0,363.0,21.5,20.0,51.0,76.0,71.0,4.0,4.0,0.0,2022,10,22,0,4.02,243.0
52,60,6.559,2,50.5338721,-84.8167276,6.559,2022-10-22 00:48:13,,13415.6,11.0,95.0,309.0,363.0,26.5,25.5,49.0,90.0,86.5,4.199999999999989,4.199999999999989,0.0,2022,10,22,0,4.02,243.0
52,60,6.579,2,50.5337993,-84.8167003,6.579,2022-10-22 00:48:14,,13422.3,11.0,96.0,310.0,364.0,22.5,27.5,56.0,91.0,90.0,4.199999999999989,4.199999999999989,0.0,2022,10,22,0,4.02,243.0
52,60,6.525,2,50.533731,-84.816673,6.525,2022-10-22 00:48:15,,13429.31,11.0,96.0,288.0,364.0,22.5,26.0,52.0,87.5,88.5,4.399999999999977,4.399999999999977,0.0,2022,10,22,0,4.02,243.0
52,60,6.238,2,50.5336673,-84.8166457,6.238,2022-10-22 00:48:16,,13435.77,11.0,94.0,245.0,364.0,22.5,25.0,50.0,81.0,87.5,4.399999999999977,4.399999999999977,0.0,2022,10,22,0,4.02,243.0
52,60,6.435,2,50.533599,-84.8166184,6.435,2022-10-22 00:48:17,,13442.38,11.0,92.0,244.0,364.0,20.5,26.5,49.0,76.0,87.5,4.399999999999977,4.399999999999977,0.0,2022,10,22,0,4.02,243.0
52,60,6.639,2,50.5335307,-84.8165911,6.639,2022-10-22 00:48:18,,13449.13,11.0,92.0,259.0,365.0,32.5,21.0,49.0,97.0,76.5,4.600000000000023,4.600000000000023,0.0,2022,10,22,0,4.02,243.0
52,60,6.638,2,50.5334579,-84.8165547,6.638,2022-10-22 00:48:19,,13455.95,11.0,93.0,309.0,365.0,30.0,29.5,50.0,98.0,90.0,4.800000000000011,4.800000000000011,0.0,2022,10,22,0,4.02,243.0
52,60,6.593,2,50.5333897,-84.8165183,6.593,2022-10-22 00:48:20,,13462.66,11.0,94.0,309.0,365.0,26.0,35.5,47.0,91.0,100.0,4.800000000000011,4.800000000000011,0.0,2022,10,22,0,4.02,243.0
52,60,6.429,2,50.5333259,-84.8164818,6.429,2022-10-22 00:48:21,,13469.42,11.0,93.0,282.0,365.0,21.5,34.5,45.0,78.5,98.5,5.0,5.0,0.0,2022,10,22,0,4.02,243.0
52,60,6.817,2,50.5332622,-84.8164454,6.817,2022-10-22 00:48:22,,13475.99,11.0,93.0,274.0,366.0,22.5,26.5,48.0,80.5,89.5,5.199999999999989,5.199999999999989,0.0,2022,10,22,0,4.02,243.0
52,60,7.014,2,50.5331849,-84.816409,7.014,2022-10-22 00:48:23,,13483.13,11.0,96.0,289.0,366.0,24.5,25.5,60.0,86.0,91.5,5.399999999999977,5.399999999999977,0.0,2022,10,22,0,4.02,243.0
52,60,7.219,2,50.5331166,-84.8163726,7.219,2022-10-22 00:48:24,,13490.27,11.0,100.0,417.0,367.0,26.5,26.0,55.0,92.0,94.5,5.600000000000023,5.600000000000023,0.0,2022,10,22,0,4.02,243.0
52,60,7.462,2,50.5330483,-84.816318,7.462,2022-10-22 00:48:25,,13497.52,11.0,105.0,462.0,367.0,29.0,26.5,56.0,97.0,96.0,5.600000000000023,5.600000000000023,0.0,2022,10,22,0,4.02,243.0
52,60,8.137,2,50.5329755,-84.8162725,8.137,2022-10-22 00:48:26,,13505.24,11.0,111.0,530.0,368.0,31.5,28.0,60.0,100.0,94.5,5.600000000000023,5.600000000000023,0.0,2022,10,22,0,4.02,243.0
52,60,8.492,2,50.532889,-84.8162179,8.492,2022-10-22 00:48:27,,13513.87,11.0,117.0,665.0,368.0,32.0,28.0,59.0,100.0,94.5,5.800000000000011,5.800000000000011,0.0,2022,10,22,0,4.02,243.0
52,60,8.707,2,50.5328026,-84.8161724,8.707,2022-10-22 00:48:28,,13522.49,11.0,114.0,683.0,369.0,30.0,30.5,59.0,99.5,98.5,6.0,6.0,0.0,2022,10,22,0,4.02,243.0
52,60,9.102,2,50.5327115,-84.8161269,9.102,2022-10-22 00:48:29,,13531.64,11.0,114.0,607.0,370.0,29.5,32.0,51.0,99.0,100.0,6.399999999999977,6.399999999999977,0.0,2022,10,22,0,4.02,243.0
52,60,9.492,2,50.532616,-84.8160814,9.492,2022-10-22 00:48:30,,13540.99,11.0,110.0,654.0,370.0,30.0,32.0,51.0,98.5,100.0,6.600000000000023,6.600000000000023,0.0,2022,10,22,0,4.02,243.0
53,60,9.873,2,50.5325158,-84.8160358,9.873,2022-10-22 00:48:31,,13550.67,11.0,113.0,642.0,371.0,31.0,32.0,52.0,98.5,100.0,6.800000000000011,6.800000000000011,1.45,2022,10,22,0,4.02,243.0
53,60,10.113,2,50.5324157,-84.8159903,10.113,2022-10-22 00:48:32,,13560.88,11.0,117.0,648.0,372.0,33.5,29.0,48.0,100.0,100.0,6.800000000000011,6.800000000000011,1.85,2022,10,22,0,4.02,243.0
53,60,9.966,3,50.5323019,-84.8159357,9.966,2022-10-22 00:48:33,,13572.05,11.0,120.0,584.0,372.0,28.0,34.0,41.0,88.5,100.0,6.800000000000011,6.800000000000011,1.76,2022,10,22,0,4.02,243.0
53,60,10.256,3,50.5321927,-84.815872,10.256,2022-10-22 00:48:34,,13582.87,11.0,119.0,509.0,373.0,27.0,32.5,50.0,88.0,97.5,7.0,7.0,1.64,2022,10,22,0,4.02,243.0
53,60,10.526,3,50.532088,-84.8158174,10.526,2022-10-22 00:48:35,,13593.55,11.0,118.0,549.0,373.0,29.0,28.5,53.0,94.5,94.5,7.199999999999989,7.199999999999989,1.52,2022,10,22,0,4.02,243.0
53,60,10.863,3,50.5319743,-84.8157628,10.863,2022-10-22 00:48:36,,13604.73,11.0,118.0,599.0,374.0,30.5,25.0,50.0,99.5,91.5,7.199999999999989,7.199999999999989,1.3,2022,10,22,0,4.02,243.0
54,60,11.047,3,50.5318605,-84.8157082,11.047,2022-10-22 00:48:37,,13615.83,11.0,120.0,641.0,375.0,29.0,25.0,46.0,99.0,91.5,7.199999999999989,7.199999999999989,1.02,2022,10,22,0,4.02,243.0
54,60,11.102,3,50.5317467,-84.8156535,11.102,2022-10-22 00:48:38,,13626.94,11.0,121.0,642.0,375.0,30.5,30.0,41.0,97.0,96.5,7.199999999999989,7.199999999999989,0.78,2022,10,22,0,4.02,243.0
54,60,11.307,3,50.5316329,-84.8155989,11.307,2022-10-22 00:48:39,,13638.39,11.0,114.0,525.0,376.0,30.5,32.5,44.0,97.0,100.0,7.0,7.0,0.18,2022,10,22,0,4.02,243.0
54,60,11.491,3,50.5315146,-84.8155352,11.491,2022-10-22 00:48:40,,13650.07,11.0,115.0,574.0,376.0,28.5,30.5,47.0,98.5,99.5,6.800000000000011,6.800000000000011,0.0,2022,10,22,0,4.02,243.0
54,60,11.666,3,50.5313872,-84.8154806,11.666,2022-10-22 00:48:41,,13662.63,11.0,118.0,588.0,377.0,30.0,31.5,47.0,96.5,99.5,6.800000000000011,6.800000000000011,0.0,2022,10,22,0,4.02,243.0
54,60,11.9,3,50.5312597,-84.8154169,11.9,2022-10-22 00:48:42,,13675.23,11.0,119.0,576.0,377.0,30.0,32.0,52.0,97.0,99.5,7.0,7.0,0.0,2022,10,22,0,4.02,243.0
54,60,12.038,3,50.531146,-84.8153623,12.038,2022-10-22 00:48:43,,13686.87,11.0,121.0,585.0,378.0,30.0,32.5,50.0,97.5,99.5,7.0,7.0,0.0,2022,10,22,0,4.02,243.0
54,60,12.063,3,50.5310231,-84.8152986,12.063,2022-10-22 00:48:44,,13699.16,11.0,122.0,598.0,379.0,30.5,32.0,51.0,97.5,99.5,7.0,7.0,0.0,2022,10,22,0,4.02,243.0
54,60,12.076,3,50.5309002,-84.8152348,12.076,2022-10-22 00:48:45,,13711.29,11.0,123.0,572.0,379.0,31.0,30.5,55.0,97.5,99.0,6.800000000000011,6.800000000000011,0.0,2022,10,22,0,4.02,243.0
54,60,12.191,3,50.5307773,-84.8151802,12.191,2022-10-22 00:48:46,,13723.47,11.0,123.0,548.0,380.0,30.5,30.0,58.0,96.5,98.5,6.800000000000011,6.800000000000011,0.0,2022,10,22,0,4.02,243.0
54,60,12.272,3,50.5306408,-84.8151165,12.272,2022-10-22 00:48:47,,13736.36,11.0,124.0,557.0,380.0,30.0,29.0,50.0,95.5,97.5,6.800000000000011,6.800000000000011,0.0,2022,10,22,0,4.02,243.0
54,60,12.166,3,50.5305088,-84.8150528,12.166,2022-10-22 00:48:48,,13749.51,11.0,114.0,520.0,381.0,24.5,29.0,42.0,90.0,97.5,6.800000000000011,6.800000000000011,0.0,2022,10,22,0,4.02,243.0
54,60,12.049,3,50.5303859,-84.8149982,12.049,2022-10-22 00:48:49,,13761.63,11.0,95.0,400.0,381.0,19.0,28.5,38.0,89.0,97.5,6.800000000000011,6.800000000000011,0.0,2022,10,22,0,4.02,243.0
54,60,12.129,3,50.5302767,-84.8149436,12.129,2022-10-22 00:48:50,,13772.63,11.0,87.0,375.0,382.0,19.0,28.0,36.0,95.0,97.5,7.0,7.0,0.0,2022,10,22,0,4.02,243.0
54,60,12.11,3,50.5301538,-84.814889,12.11,2022-10-22 00:48:51,,13784.93,11.0,93.0,387.0,382.0,30.5,33.0,35.0,99.5,100.0,6.800000000000011,6.800000000000011,0.0,2022,10,22,0,4.02,243.0
54,60,11.808,3,50.5300355,-84.8148343,11.808,2022-10-22 00:48:52,,13796.09,11.0,92.0,390.0,382.0,17.5,31.5,33.0,71.5,99.5,6.399999999999977,6.399999999999977,0.0,2022,10,22,0,4.02,243.0
54,60,11.253,3,50.5299172,-84.8147979,11.253,2022-10-22 00:48:53,,13807.65,11.0,89.0,301.0,383.0,18.0,19.0,57.0,76.5,64.5,6.399999999999977,6.399999999999977,0.0,2022,10,22,0,4.02,243.0
54,60,10.677,3,50.5298034,-84.8147615,10.677,2022-10-22 00:48:54,,13818.72,11.0,92.0,270.0,383.0,22.5,9.0,60.0,84.5,36.5,6.399999999999977,6.399999999999977,0.0,2022,10,22,0,4.02,243.0
54,60,10.385,3,50.5296987,-84.814716,10.385,2022-10-22 00:48:55,,13828.88,11.0,93.0,260.0,383.0,23.0,11.0,54.0,77.5,42.5,6.199999999999989,6.199999999999989,0.0,2022,10,22,0,4.02,243.0
54,60,10.183,3,50.529594,-84.8146796,10.183,2022-10-22 00:48:56,,13838.99,11.0,96.0,234.0,383.0,21.5,22.5,52.0,77.0,75.0,6.399999999999977,6.399999999999977,0.0,2022,10,22,0,4.02,243.0
54,60,9.91,3,50.5294894,-84.814625,9.91,2022-10-22 00:48:57,,13849.14,11.0,99.0,213.0,383.0,21.5,22.0,51.0,78.0,74.0,6.399999999999977,6.399999999999977,0.0,2022,10,22,0,4.02,243.0
54,60,9.597,3,50.5293892,-84.8145795,9.597,2022-10-22 00:48:58,,13858.93,11.0,96.0,203.0,384.0,22.0,21.0,51.0,79.0,71.0,6.600000000000023,6.600000000000023,0.0,2022,10,22,0,4.02,243.0
54,60,9.35,3,50.5292982,-84.8145249,9.35,2022-10-22 00:48:59,,13868.26,11.0,93.0,200.0,384.0,22.0,20.5,53.0,79.5,69.0,6.600000000000023,6.600000000000023,0.0,2022,10,22,0,4.02,243.0
